subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,dam_effect_fish,dam_outlet,URL_front,URL_back,column_name
63264880,T27,"[['Restricted', 'Restricted', 'Restricted', 'Restricted'], ['by', 'by', 'by', 'by'], ['barrier', 'barrier', 'barrier', 'barrier'], ['grating', 'grating', 'grating', 'grating'], ['in', 'in', 'in', 'in'], ['effort', 'effort', 'effort', 'effort'], ['to', 'to', 'to', 'to'], ['prevent', 'prevent', 'prevent', 'prevent'], ['carp', 'carp', 'carp', 'carp'], ['from', 'from', 'from', 'from'], ['entering.', 'entering', 'entering', 'entering.']]",4,3.818181818,restricted by barrier grating in effort to prevent carp from entering.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_NepessingLake_SUMM_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_NepessingLake_SUMM_029.jpg,Dam effect on fish movements
63264882,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Mud9N_9E_S6_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Mud9N_9E_S6_SUMM_005.jpg,Dam in outlet
63264883,T25,"[['Yes-', 'Yes', 'Yes', 'Yes'], ['', '-', '-', '-'], ['has', 'has', 'has', 'has'], ['formed', 'formed', 'formed', 'formed'], ['the', 'the', 'the', 'the'], ['present', 'present', 'present', 'present'], ['lake.', 'lake', 'lake', 'lake.']]",4,3.428571429,yes - has formed the present lake.,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_020.jpg,Dam in outlet
63264883,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['movement', 'movement', 'movement', 'movement'], ['of', 'of', 'of', 'of'], ['fish', 'fish', 'fish', 'fish'], ['into', 'into', 'into', 'into'], ['lake.', 'lake', 'lake.', 'lake.']]",4,3.833333333,prevents movement of fish into lake.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_MinnewannaLake_SUMM_020.jpg,Dam effect on fish movements
63264884,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Otter_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Otter_SUMM_010.jpg,Dam in outlet
63264885,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinSouth_SUMM_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_TwinSouth_SUMM_009.jpg,Dam in outlet
63264886,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_016.jpg,Dam in outlet
63264888,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Sawtell_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Sawtell_SUMM_004.jpg,Dam in outlet
63264889,T25,"[['No', 'no', 'No']]",3,2,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Bishop_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Bishop_SUMM_001_B.jpg,Dam in outlet
63264890,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_02.jpg,Dam in outlet
63264890,T27,"[['Prohibits', 'Probits', 'Probits', 'Prohibits'], ['most', 'Most', 'Most', 'most'], ['down', 'Down', 'Down', 'down'], ['stream', 'Stream', 'Stream', 'stream'], ['movement', 'Movement.', 'Movement.', 'movement']]",4,2,prohibits most down stream movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Chemung_47-252_1956_SUMM_001_02.jpg,Dam effect on fish movements
63264891,T25,"[['2', '2', '2', '2'], ['present', 'present', 'present', 'present']]",4,4,2 present,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_B.jpg,Dam in outlet
63264891,T27,"[['No', 'No', 'No', 'No']]",4,4,no,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Thompson_SUMM_001_B.jpg,Dam effect on fish movements
63264892,T25,"[['no', 'No', 'No', 'No']]",4,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_02.jpg,Dam in outlet
63264892,T27,"[['No', 'No', 'No']]",3,3,no,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1973_SUMM_001_02.jpg,Dam effect on fish movements
63264893,T25,"[['Yes', 'Yes', 'Yes', 'Yes'], ['-', '-', '-', '-'], ['as', 'as', 'as', 'as'], ['part', 'part', 'part', 'part'], ['of', 'of', 'of', 'of'], ['fish', 'fish', 'fish', 'fish'], ['barrier', 'barrier', 'barrier', 'barrier']]",4,4,yes - as part of fish barrier,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_018.jpg,Dam in outlet
63264893,T27,"[['Restricts', 'Restricts', 'Restricts', 'Restricts']]",4,4,restricts,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Lapeer_Watts_SUMM_018.jpg,Dam effect on fish movements
63264894,T25,"[['no', 'No', 'no', 'no']]",4,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1939_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1939_SUMM_001_02.jpg,Dam in outlet
63264895,T25,"[['no', 'no', 'no', 'no']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1939_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Gallagher_47-102_1939_SUMM_001_02.jpg,Dam in outlet
63264896,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_02.jpg,Dam in outlet
63264896,T27,"[['?', '?', '?', '?']]",4,4,?,NA,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Silver_47-135_1940_SUMM_001_02.jpg,Dam effect on fish movements
63264897,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Zukey_47-97_1939_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Zukey_47-97_1939_SUMM_001_02.jpg,Dam in outlet
63264898,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1973_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Livingston_Strawberry_47-101_1973_SUMM_001_02.jpg,Dam in outlet
63264899,T25,"[['none', 'none', 'none', 'none']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_003_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Bass_SUMM_004_B.jpg,Dam in outlet
63264900,T25,"[['None', 'none', 'none']]",3,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Beaverhouse_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Beaverhouse_SUMM_001_B.jpg,Dam in outlet
63264901,T25,"[['No', 'no', 'no']]",3,2,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_003_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_003_B.jpg,Dam in outlet
63264903,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver']]",4,4,beaver,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_B.jpg,Dam in outlet
63264903,T27,"[['Partial', 'partial', 'Partial', 'Partial']]",4,3,partial,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_001_B.jpg,Dam effect on fish movements
63264905,T25,"[['beaver', 'Beaver', 'Beaver', 'Beaver']]",4,3,beaver,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_B.jpg,Dam in outlet
63264905,T27,"[['Partial', 'Partial', 'Partial', 'Partial']]",4,4,partial,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Belle_SUMM_002_B.jpg,Dam effect on fish movements
63264906,T25,"[['none', 'None', 'none', 'none']]",4,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_LittlePike_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_LittlePike_SUMM_001_B.jpg,Dam in outlet
63264908,T25,"[['none', 'none', 'none', 'none']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pratt_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pratt_SUMM_001_B.jpg,Dam in outlet
63264909,T25,"[['none', 'none']]",2,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pike_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Pike_SUMM_001_B.jpg,Dam in outlet
63264912,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Twin_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Luce_Twin_SUMM_001_B.jpg,Dam in outlet
63264915,T25,"[['None', 'None', 'none']]",3,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Bear_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Bear_SUMM_001_B.jpg,Dam in outlet
63264916,T25,"[['Yes', 'Yes', 'Yes', 'yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_B.jpg,Dam in outlet
63264916,T27,"[['Stabilize', 'Prevents', 'Prevents', 'prevents'], ['present', 'movement', 'movement', 'movement'], ['', 'of', 'of', 'of'], ['', 'fish', 'fish', 'fish'], ['', 'to', 'to', 'to'], ['', 'and', 'and', 'and'], ['', 'from', 'from', 'from'], ['', 'the', 'the', 'the'], ['level', 'lake', 'lake.', 'lake']]",4,2.777777778,prevents movement of fish to and from the lake,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_Brevroot_SUMM_001_B.jpg,Dam effect on fish movements
63264917,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_East_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Mackinac_East_SUMM_001_B.jpg,Dam in outlet
63264918,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Portage_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Manistee_Portage_SUMM_001_B.jpg,Dam in outlet
63264919,T25,"[['Old', 'Old', 'Old', 'Old'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam'], ['now', 'now', 'now', 'now'], ['out', 'out', 'out', 'out.']]",4,3.8,old beaver dam now out,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_02.jpg,Dam in outlet
63264919,T27,"[['Probably', 'Probably', 'Probably', 'Probably'], ['prevents', 'prevents', 'prevents', 'prevents'], ['', '', 'movement', ''], ['upstream', 'upstream', 'upstream', 'upstream'], ['movements', 'movements.', '', 'movements.']]",4,3,probably prevents movement upstream movements.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1954_SUMM_001_02.jpg,Dam effect on fish movements
63264920,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['dam', 'dam', 'dam', 'dam']]",4,4,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_B.jpg,Dam in outlet
63264920,T27,"[['Stops', 'Stops', 'Stops', 'Stops'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement'], ['except', 'except', 'except', 'except'], ['in', 'in', 'in', 'in'], ['very', 'very', 'very', 'very'], ['high', 'high', 'high', 'high'], ['water', 'water', 'water', 'water.']]",4,3.875,stops fish movement except in very high water,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_BigTrout_SUMM_001_B.jpg,Dam effect on fish movements
63264921,T25,"[['none', 'none']]",2,2,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Bass2_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Bass2_SUMM_001_B.jpg,Dam in outlet
63264922,T25,"[['no', 'no', 'no']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131305537_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131305537_0002.jpg,Dam in outlet
63264923,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0002.jpg,Dam in outlet
63264923,T27,"[['No', 'No']]",2,2,no,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127131009632_0002.jpg,Dam effect on fish movements
63264924,T25,"[['Rock', 'Rock', 'Rock', 'Rock'], ['dam', 'dam', 'dam', 'dam']]",4,4,rock dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_02.jpg,Dam in outlet
63264924,T27,"[['Partial', 'Partial', 'Partial', 'Partial'], ['barrier', 'barrier', 'barrier', 'barrier'], ['during', 'during', 'during', 'during'], ['low', 'low', 'low', 'low'], ['water', 'water', 'water', 'water'], ['periods.', 'periods.', 'periods.', 'periods.']]",4,4,partial barrier during low water periods.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Arfelin_52-1585_1969_SUMM_001_02.jpg,Dam effect on fish movements
63264925,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0002.jpg,Dam in outlet
63264925,T27,"[['none', 'none']]",2,2,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Island_SUMM_20191202100549331_0002.jpg,Dam effect on fish movements
63264926,T25,"[['Yes', 'Yes', 'Yes', 'Yes'], ['-', '-', '-', '-'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam']]",4,4,yes - beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127133626518_0011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127133626518_0012.jpg,Dam in outlet
63264926,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['upstream', 'upstream', 'upstream', 'upstream'], ['migration', 'migration', 'migration.', 'migration.']]",4,3.333333333,prevents upstream migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127133626518_0011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_ChainOfLakes_SUMM_20191127133626518_0012.jpg,Dam effect on fish movements
63264929,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Clear_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Clear_SUMM_001_B.jpg,Dam in outlet
63264931,T25,"[['Yes', 'Yes', 'yes', 'Yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Wolf_52-1356_1969_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Wolf_52-1356_1969_SUMM_001_02.jpg,Dam in outlet
63264931,T27,"[['Only', 'Only', 'only', 'Only'], ['during', 'during', 'during', 'during'], ['low', 'low', 'low', 'low'], ['water', 'water.', 'water', 'water.']]",4,3.25,only during low water,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Wolf_52-1356_1969_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Wolf_52-1356_1969_SUMM_001_02.jpg,Dam effect on fish movements
63264932,T25,"[['In', 'In', 'In', 'In'], ['west', 'west', 'west', 'west'], ['arm', 'arm', 'arm', 'arm'], ['of', 'of', 'of', 'on'], ['Long', 'Long', 'Long', 'Long'], ['lake', 'Lake', 'lake', 'Lake']]",4,3.5,in west arm of long lake,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Bass_SUMM_20191202121716322_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Bass_SUMM_20191202121716322_0004.jpg,Dam in outlet
63264932,T27,"[['Fish', 'Fish', 'Fish', 'Fish'], ['ladder', 'ladder', 'ladder', 'ladder'], ['installed', 'installed', 'installed', 'installed'], ['for', 'for', 'for', 'for'], ['upstream', 'upstream', 'upstream', 'upstream'], ['movement.', 'movement.', 'movement.', 'movement.']]",4,4,fish ladder installed for upstream movement.,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Bass_SUMM_20191202121716322_0003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Bass_SUMM_20191202121716322_0004.jpg,Dam effect on fish movements
63264935,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_LakeAnn_SUMM_001_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_LakeAnn_SUMM_001_B.jpg,Dam in outlet
63264936,T25,"[['Beaver', 'Beaver', 'Beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam']]",4,3.5,beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Dawn_SUMM_20191204120909155_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Dawn_SUMM_20191204120909155_0002.jpg,Dam in outlet
63264936,T27,"[['Prevents', 'Prevents', 'Prevents', 'Prevents'], ['upstream', 'upstream', 'upstream', 'upstream'], ['migration', 'migration', 'migration', 'migration']]",4,4,prevents upstream migration,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Dawn_SUMM_20191204120909155_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Menominee_Dawn_SUMM_20191204120909155_0002.jpg,Dam effect on fish movements
