subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,comments
72072013,58746255,T16,"[['7.1', '7.1', '7.1'], ['', '', '(4.0'], ['', '', 'oz.)']]",3,1.666666667,7.1 (4.0 oz.),7.1,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072013,58746255,T22,"[['7.2', '7.2', '7.2'], ['', '', '(4.7'], ['', '', 'oz.)']]",3,1.666666667,7.2 (4.7 oz.),7.2,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072013,58746255,T28,"[['8.7', '8.7', '8.7'], ['', '', '(9.0'], ['', '', 'oz.)']]",3,1.666666667,8.7 (9.0 oz.),8.7,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072013,58746255,T34,"[['8.8', '8.8', '8.8'], ['', '', '(9.0'], ['', '', 'oz.)']]",3,1.666666667,8.8 (9.0 oz.),8.8,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072013,58746255,T40,"[['9.5', '9.5', '9.5'], ['', '', '(8.0'], ['', '', 'oz.)']]",3,1.666666667,9.5 (8.0 oz.),9.5,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072014,58746254,T21,"[['36.9-8.4', '9.1', '6.9-8.4']]",3,1,36.9-8.4,6.9-8.4,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_112.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_111.jpeg,
72072014,58746254,T22,"[['7.7', '9.1', '7.7'], ['', '', '(0.3)']]",3,1.5,7.7 (0.3),7.7,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_112.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_111.jpeg,
72072015,58746253,T16,"[['5.6', '5.6', '5.6'], ['', '(2', ''], ['(2oz)', 'oz)', '']]",3,1.666666667,5.6 (2 (2oz),5.6,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_122.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_121.jpeg,
72072020,58755252,T15,[['9.9']],1,1,9.9,9.9,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1952_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1952_GROW_001_02.jpg,
72072021,58755256,T3,[['8.5']],1,1,8.5,8.5,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1962_GROW_001_02.jpg,
72072022,58755261,T4,"[['115mm', '115', '115'], ['', '(4.5)', '']]",3,1.5,115 (4.5),115,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T10,"[['127mm', '127', '127'], ['', '(5.0)', '']]",3,1.5,127 (5.0),127,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T16,"[['164mm', '164', '127'], ['', '(6.5)', '']]",3,1,164mm (6.5),164,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T22,"[['191mm', '191', '191'], ['', '(7.5)', '']]",3,1.5,191 (7.5),191,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T28,"[['213mm', '213', '213'], ['', '(8.4)', '']]",3,1.5,213 (8.4),213,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T34,"[['200mm', '200', '200'], ['', '(7.8)', '']]",3,1.5,200 (7.8),200,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072022,58755261,T40,"[['210mm', '210', '210'], ['', '(8.3)', '']]",3,1.5,210 (8.3),210,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_01.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1980_GROW_004_02.jpeg,mm
72072023,58746241,T3,"[['94-126', '94-126mm', '94-106']]",3,1,94-126,94-126,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T4,"[['115', '115mm', ''], ['(4.5)', '', '4.5']]",3,1,115 (4.5),115,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T10,"[['127', '127mm', ''], ['(5.0)', '', '5.0']]",3,1,127 (5.0),127,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T16,"[['164', '164mm', ''], ['(6.5)', '', '6.5']]",3,1,164 (6.5),164,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T22,"[['191', '191mm', ''], ['(7.5)', '', '8.4']]",3,1,191 (7.5),191,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T27,"[['190-230', '190-230mm', '190-223']]",3,1,190-230,190-231,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T28,"[['213', '213mm', ''], ['(8.4)', '', '8.2']]",3,1,213 (8.4),213,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T34,"[['200', '200mm', ''], ['(7.8)', '', '7.8']]",3,1,200 (7.8),200,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072023,58746241,T40,"[['210', '210mm', ''], ['(8.3)', '', '8.3']]",3,1,210 (8.3),210,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_124.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Indian_GROW_123.jpeg,mm
72072027,58746229,T4,"[['4.0', '4.0', '4.0'], ['', '(2.0oz)', '(2.0'], ['', '', 'oz)']]",3,1.666666667,4.0 (2.0oz) oz),4,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_104.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_103.jpeg,
72072027,58746229,T10,"[['5.0', '5.0', '5.0'], ['', '(2.0oz)', '(2.0'], ['', '', 'oz)']]",3,1.666666667,5.0 (2.0oz) oz),5,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_104.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_103.jpeg,
72072027,58746229,T16,"[['6.0', '6.0', '6.0'], ['', '(3.3oz)', '(3.3'], ['', '', 'oz)']]",3,1.666666667,6.0 (3.3oz) oz),6,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_104.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_103.jpeg,
72072027,58746229,T22,"[['8.0', '8.0', '8.0'], ['', '(7.0oz)', '(7.0'], ['', '', 'oz)']]",3,1.666666667,8.0 (7.0oz) oz),8,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_104.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_103.jpeg,
72072027,58746229,T28,"[['9.0', '9.0', '9.0'], ['', '(8.0oz)', '(8.0'], ['', '', 'oz)']]",3,1.666666667,9.0 (8.0oz) oz),9,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_104.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Leg_GROW_103.jpeg,
72072028,58746220,T10,"[['5.14', '5.140']]",2,1,5.14,5.14,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T16,"[['6.1', '6.100', '5.140']]",3,1,6.1,6.1,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T28,"[['7.5', '7.500', '6.825']]",3,1,7.5,7.5,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T34,"[['8.5', '8.500', '7.500']]",3,1,8.5,8.5,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T40,"[['9.2', '9.200', '8.500']]",3,1,9.2,9.2,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T44,[['1']],1,1,1,NA,8th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T45,[['9.2']],1,1,9.2,NA,8th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072028,58746220,T46,[['9.200']],1,1,9.2,NA,8th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_LittleBoot_GROW_003.jpeg,
72072033,58746169,T4,"[['5.5', '5.5', '5.5""'], ['', '', '(.2#)']]",3,1.5,5.5 (.2#),5.5,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Straits_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Straits_GROW_051.jpeg,
72072033,58746169,T9,"[['6.5-6.5', '6.5+6.5', '6.5-6.5""']]",3,1,6.5-6.5,6.5-6.5,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Straits_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Straits_GROW_051.jpeg,
72072040,58746150,T28,"[['3.80', '8.8', '8.80']]",3,1,3.8,8.8,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Thunder_GROW_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Thunder_GROW_021.jpeg,
72072050,61362217,T15,"[['155-170mm', '155-153', '155-170']]",3,1,155-170mm,155-170,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_HODENPYLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/GROW/double/WEXFORD_HODENPYLE_GROW_0002_2.jpeg,mm
