subject_id,review,review2,review3,review4,column_name,month1,month2,month3,month4,date,URL_front,URL_back,Comments
59962697,1,1,NA,NA,begin_date_year,1984,1983,NA,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0001_2.jpeg,"*Year cut off but based on back page recording date, it should be 1983"
59962697,1,1,NA,NA,end_date_year,1984,1983,NA,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0001_2.jpeg,"*Year cut off but based on back page recording date, it should be 1983"
59962698,2,1,1,NA,end_date_month,May,February,Same as Begin Date (Month),NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0002_2.jpeg,
59962698,1,1,1,NA,end_date_year,1984,Same as Begin Date (Year),1983,NA,1983,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0002_2.jpeg,
59962700,2,1,1,NA,end_date_month,July,May,Same as Begin Date (Month),NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0004_2.jpeg,
59962700,2,2,NA,NA,end_date_day,11,26,NA,NA,11,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0004_2.jpeg,
59962713,2,1,NA,NA,begin_date_year,1985,1885,NA,NA,1985,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_LONG_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_LONG_GROW_0001_2.jpeg,
59962713,2,1,NA,NA,end_date_day,11,3,NA,NA,11,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_LONG_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_LONG_GROW_0001_2.jpeg,
59962726,2,1,1,NA,end_date_year,1981,Same as Begin Date (Year),1881,NA,1981,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTELITTLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTELITTLE_GROW_0001_2.jpeg,
59962749,1,2,NA,NA,begin_date_month,July,August,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0010_2.jpeg,
59962749,1,2,NA,NA,begin_date_day,31,11,NA,NA,31,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0010_2.jpeg,
59962775,2,1,1,NA,end_date_year,Same as Begin Date (Year),1982,1981,NA,1982,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MATTESON_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MATTESON_GROW_0006_2.jpeg,
59962777,2,1,1,NA,end_date_month,May,Same as Begin Date (Month),April,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MORRISON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MORRISON_GROW_0003_2.jpeg,
59962777,2,1,1,NA,end_date_year,1980,Same as Begin Date (Year),1981,NA,1980,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MORRISON_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MORRISON_GROW_0003_2.jpeg,
59962787,1,1,NA,NA,begin_date_month,September,November,NA,NA,,,,
59962787,1,1,NA,NA,begin_date_day,25,3,NA,NA,,,,
59962787,1,1,NA,NA,begin_date_year,1984,1965,NA,NA,,,,
59962790,1,1,NA,NA,begin_date_month,May,January,NA,NA,,,,
59962790,1,1,NA,NA,begin_date_day,8,27,NA,NA,,,,
59962790,1,1,NA,NA,begin_date_year,1980,1965,NA,NA,,,,
59962793,2,2,NA,NA,begin_date_month,September,April,NA,NA,,,,
59962793,2,2,NA,NA,begin_date_day,25,3,NA,NA,,,,
59962793,2,2,NA,NA,begin_date_year,1995,1981,NA,NA,,,,
59962796,2,1,NA,NA,begin_date_month,September,January,NA,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_2.jpeg,
59962796,2,1,NA,NA,begin_date_day,18,15,NA,NA,18,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_2.jpeg,
59962796,1,1,NA,NA,begin_date_year,1961,1962,NA,NA,1961,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BEADLE_GROW_0002_2.jpeg,
59962830,1,1,NA,NA,end_date_day,30,3,NA,NA,31,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_LAKEOFTHEWOODS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_LAKEOFTHEWOODS_GROW_0001_2.jpeg,
59962848,1,1,NA,NA,begin_date_month,September,February,NA,NA,,,,
59962848,1,1,NA,NA,begin_date_day,16,7,NA,NA,,,,
59962848,1,1,NA,NA,begin_date_year,1960,1985,NA,NA,,,,
59962853,1,1,NA,NA,begin_date_month,January,June,NA,NA,,,,
59962853,1,1,NA,NA,begin_date_day,13,2,NA,NA,,,,
59962853,1,1,NA,NA,begin_date_year,1969,1989,NA,NA,,,,
59962854,2,2,NA,NA,begin_date_month,June,October,NA,NA,,,,
59962854,2,2,NA,NA,begin_date_day,3,22,NA,NA,,,,
59962854,2,2,NA,NA,begin_date_year,1964,1962,NA,NA,,,,
59962858,2,1,NA,NA,begin_date_year,1990,1991,NA,NA,,,,
59962866,2,2,NA,NA,begin_date_month,June,January,NA,NA,,,,
59962866,2,2,NA,NA,begin_date_day,2,15,NA,NA,,,,
59962866,2,2,NA,NA,begin_date_year,1992,1991,NA,NA,,,,
59962867,2,1,NA,NA,end_date_day,13,23,NA,NA,,,,
59962869,2,1,NA,NA,begin_date_day,21,15,NA,NA,,,,
59962869,2,1,NA,NA,begin_date_year,1962,1990,NA,NA,,,,
59962869,1,1,NA,NA,end_date_day,15,16,NA,NA,,,,
59962870,1,1,NA,NA,begin_date_day,29,20,NA,NA,,,,
59962870,1,1,NA,NA,begin_date_year,1991,1983,NA,NA,,,,
59962871,1,1,NA,NA,begin_date_month,November,September,NA,NA,,,,
59962871,1,1,NA,NA,begin_date_day,6,5,NA,NA,,,,
59962871,1,1,NA,NA,begin_date_year,1985,1961,NA,NA,,,,
59962876,1,2,NA,NA,end_date_month,October,September,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0001_2.jpeg,
59962876,1,2,NA,NA,end_date_day,7,24,NA,NA,7,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0001_2.jpeg,
59962880,1,2,NA,NA,begin_date_year,1994,1993,NA,NA,1993,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0002_2.jpeg,
59962880,1,1,1,NA,end_date_day,22,24,7,NA,7,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_MAGICIAN_GROW_0002_2.jpeg,
59962886,2,1,NA,NA,begin_date_month,May,July,NA,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0001_2.jpeg,
59962886,2,1,NA,NA,begin_date_day,27,1,NA,NA,27,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0001_2.jpeg,
59962887,2,1,NA,NA,begin_date_month,May,October,NA,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_2.jpeg,
59962887,2,1,NA,NA,begin_date_day,29,12,NA,NA,29,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_2.jpeg,
59962887,2,1,NA,NA,end_date_month,October,January,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_2.jpeg,
59962887,2,1,NA,NA,end_date_day,12,7,NA,NA,12,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_2.jpeg,
59962887,2,1,NA,NA,end_date_year,1992,1994,NA,NA,1992,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CASS_TWINLAKES_GROW_0002_2.jpeg,
59962889,1,1,2,NA,end_date_day,26,20,24,NA,1,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_050.jpg,
59962889,1,1,2,NA,end_date_year,1988,1887,1987,NA,1987,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Austin_GROW_050.jpg,
59962893,1,2,NA,NA,begin_date_day,30,3,NA,NA,3,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Howard4S_11W_S33_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Howard4S_11W_S33_GROW_007.jpg,
59962894,1,2,NA,NA,begin_date_day,2,1,NA,NA,1,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_012.jpg,
59962894,1,1,NA,NA,end_date_month,February,October,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Barton_GROW_012.jpg,
59962900,2,2,NA,NA,begin_date_year,1991,1992,NA,NA,1991,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Long_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Long_GROW_024.jpg,*Year has been struck through and new one entered manually (1991)
59962901,2,2,NA,NA,end_date_month,April,October,NA,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_012.jpg,
59962901,2,2,NA,NA,end_date_day,3,27,NA,NA,27,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_012.jpg,
59962901,2,2,NA,NA,end_date_year,1989,1988,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_012.jpg,
59962909,2,1,1,NA,end_date_day,7,1,9,NA,7,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_PawPawLittle_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_PawPawLittle_GROW_029.jpg,
59962909,2,1,1,NA,end_date_year,1967,Same as Begin Date (Year),1983,NA,1967,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_PawPawLittle_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_PawPawLittle_GROW_029.jpg,
59962927,1,2,1,NA,end_date_year,Same as Begin Date (Year),1988,1989,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_060.jpg,
59962930,2,1,1,NA,end_date_year,1991,1995,Same as Begin Date (Year),NA,1991,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenBig_GROW_068.jpg,
59962954,1,2,1,NA,end_date_month,February,June,Same as Begin Date (Month),NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Deep_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Deep_GROW_026.jpg,
59962954,1,1,2,NA,end_date_year,1977,1976,Same as Begin Date (Year),NA,1976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Deep_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Deep_GROW_026.jpg,
59962961,2,1,1,NA,end_date_year,Same as Begin Date (Year),1982,1882,NA,1982,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Hudson()_GROW_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Hudson()_GROW_006.jpg,
59962971,2,2,NA,NA,begin_date_month,June,August,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Silver_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Silver_GROW_008.jpg,*Month is not clear but looks like June
59962988,2,1,NA,NA,begin_date_month,February,July,NA,NA,February,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_012.jpg,
59963060,2,1,NA,NA,begin_date_month,June,July,NA,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_030.jpg,
59963069,1,1,NA,NA,end_date_day,3,6,NA,NA,3,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleII_FISHs_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleII_FISHs_042.jpg,
59963071,2,1,NA,NA,begin_date_year,1979,1980,NA,NA,1979,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_008.jpg,
59963077,2,1,1,NA,end_date_month,Same as Begin Date (Month),August,November,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_013.jpg,
59963077,2,1,1,NA,end_date_year,Same as Begin Date (Year),1977,1978,NA,1977,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_013.jpg,
59963094,1,1,NA,NA,end_date_month,August,June,NA,NA,August,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_032.jpg,
59963094,1,1,NA,NA,end_date_day,1,24,NA,NA,1,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_032.jpg,
59963095,1,2,1,NA,end_date_month,Same as Begin Date (Month),June,August,NA,June,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Deadmans_FISHs_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Deadmans_FISHs_014.jpg,
59963143,1,2,1,NA,end_date_month,January,October,November,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_060.jpg,
59963145,2,1,NA,NA,end_date_day,2,9,NA,NA,9,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_048.jpg,
59963151,2,1,NA,NA,end_date_month,August,December,NA,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_107.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_108.jpg,
59963151,2,1,NA,NA,end_date_day,19,12,NA,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_107.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_108.jpg,
59963180,2,1,NA,NA,begin_date_month,July,August,NA,NA,July,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Otter_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Otter_FISHs_018.jpg,
59963180,2,1,NA,NA,begin_date_day,2,12,NA,NA,2,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Otter_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Otter_FISHs_018.jpg,
59963195,1,2,NA,NA,begin_date_month,December,March,NA,NA,March,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_076.jpg,
59963195,1,2,NA,NA,begin_date_day,7,3,NA,NA,12,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_076.jpg,
59963196,2,2,NA,NA,begin_date_month,February,September,NA,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_080.jpg,
59963196,1,2,1,NA,begin_date_day,8,12,18,NA,12,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_080.jpg,
59963196,1,2,1,NA,begin_date_year,1963,1962,1863,NA,1962,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_080.jpg,
59963209,1,1,1,NA,end_date_year,1980,Same as Begin Date (Year),1981,NA,1980,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_028.jpg,
59963220,1,2,1,NA,end_date_day,14,28,27,NA,28,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_079.jpg,
59963220,1,2,NA,NA,end_date_year,1987,1986,NA,NA,1986,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_079.jpg,
59963224,2,1,NA,NA,begin_date_day,22,23,NA,NA,22,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Stuart_FISHs_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Stuart_FISHs_024.jpg,
59963233,1,2,1,NA,end_date_month,Same as Begin Date (Month),September,December,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_037.jpg,
59963233,1,2,1,NA,end_date_year,Same as Begin Date (Year),1980,1981,NA,1980,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_037.jpg,
59963250,1,2,1,NA,end_date_month,Same as Begin Date (Month),May,June,NA,May,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_058.jpg,
59963264,1,1,2,NA,end_date_month,Same as Begin Date (Month),March,October,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_094.jpg,
59963264,1,1,2,NA,end_date_year,Same as Begin Date (Year),1980,1979,NA,1979,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_094.jpg,
59963267,1,2,1,NA,end_date_month,January,Same as Begin Date (Month),October,NA,October,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_259.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_260.jpg,
59963267,1,2,1,NA,end_date_year,1989,Same as Begin Date (Year),1988,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_259.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Brevort_GROW_260.jpg,
59963304,1,2,1,NA,end_date_month,Same as Begin Date (Month),September,March,NA,September,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_258.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_259.jpg,
59963304,2,1,NA,NA,end_date_day,30,15,NA,NA,30,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_258.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_259.jpg,
59963304,2,1,NA,NA,end_date_year,1988,1989,NA,NA,1988,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_258.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_ManistiqueSouth_GROW_259.jpg,
