"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
58751754,"T12","[['Perch', 'Pereh', 'Pereh', 'Pereh'], ['supposedly', 'supposedly', 'supposedly', 'supposdely'], ['badly', 'badly', 'badly', 'badly'], ['parasitized--black', 'parasitized', 'parasitized', 'parasitized.'], ['', '-', '-', ''], ['', 'black', 'black', ''], ['spot', 'spot', 'spot', ''], ['and', 'and', 'and', ''], ['yellow', 'yellow', 'yellow', ''], ['grub,', 'grub,', 'grub', ''], ['', '', ',', ''], ['but', 'but', 'but', ''], ['we', 'we', 'we', ''], ['did', 'did', 'did', ''], ['not', 'not', 'not', ''], ['find', 'find', 'find', ''], ['any', 'any', 'any', ''], ['grubs', 'grubs', 'grubs', ''], ['in', 'in', 'in', ''], ['teh', 'the', 'the', ''], ['perce', 'perch', 'perch', ''], ['we', 'we', 'we', ''], ['caught.', 'caught.', 'caught.', ''], ['Fish', 'Fish', 'Fish', 'Fish'], ['taken', 'taken', 'taken', 'taken'], ['', 'only', 'only', 'only'], ['in', 'in', 'in', 'in'], ['only', '', '', ''], ['1', '1', '1', '1'], ['net', 'net', 'net', 'net'], ['set', 'set', 'set', 'set'], ['out', 'out', 'out', 'out'], ['from', 'from', 'from', 'from'], ['east', 'East', 'east', 'east'], ['shore', 'shore', 'shore', 'shore'], ['in', 'in', 'in', 'in'], ['8', '8', '8', ''], ['to', 'to', 'to', ''], ['15', '15', '15', '8-15'], ['feet.', 'feet.', 'feet.', 'feet.'], ['Only', 'Only', 'Only', ''], ['two', 'two', 'two', ''], ['suckers', 'suckers', 'suckers', ''], ['taken', 'taken', 'taken', ''], ['in', 'in', 'in', ''], ['two', 'two', 'two', ''], ['nets', 'nets', 'nets', ''], ['set', 'set', 'set', ''], ['in', 'in', 'in', ''], ['deeper', 'deeper', 'deeper', ''], ['water.', 'water.', 'water.', ''], ['No', 'No', 'No', ''], ['walleyes', 'walleyes', 'walleyes', ''], ['', 'taken..', 'taken..', ''], ['taken..apparently', 'apparently', 'apparently', ''], ['the', 'the', 'the', ''], ['one', 'one', 'one', ''], ['planting', 'planting', 'planting', ''], ['of', 'of', 'of', ''], ['this', 'this', 'this', ''], ['species', 'species', 'species', ''], ['did', 'did', 'did', ''], ['not', 'not', 'not', ''], ['take', 'take', 'take', ''], ['hold.', 'hold.', 'hold.', '']]",4,3,"Pereh supposedly badly parasitized - black spot and yellow grub, , but we did not find any grubs in the perch we caught. Fish taken only in only 1 net set out from east shore in 8 to 15 feet. Only two suckers taken in two nets set in deeper water. No walleyes taken.. apparently the one planting of this species did not take hold."
58751754,"T17","[['11', '11', '11', '11'], ['a.m.', 'a.m.', 'a.m.', 'am-'], ['to', 'to', 'to', ''], ['9:', '9:30', '9:30', '9:30'], ['30', '', '', ''], ['a.m.', 'a.m.', 'a.m.', 'am']]",4,2.83333333333333,"11 a.m. to 9:30 30 a.m."
58751754,"T18","[['3', '3', '3', '3'], ['exp.', 'exp.', 'exp.', 'exp.'], ['gill', 'gill', 'gill', 'gill'], ['nets', 'nets', 'nets', 'net']]",4,3.75,"3 exp. gill nets"
58751755,"T5","[[""125'"", ""125'"", ""125'"", ""125'""]]",4,4,"125'"
58751755,"T7","[['1', '1', '1', '1'], ['set', 'set', 'set', 'set']]",4,4,"1 set"
58751755,"T8","[['54', '54', '54', '54'], ['F', 'F', 'F', 'F']]",4,4,"54 F"
58751755,"T9","[['11', '11', '11', '11'], ['to', 'to', 'to', 'to'], ['15', '15', '15', '15'], ['feet', 'feet', 'feet', 'feet']]",4,4,"11 to 15 feet"
58751755,"T10","[['At', 'At', 'at', 'At'], ['north', 'north', 'north', 'north'], ['end', 'end', 'end', 'end'], ['near', '', 'near', 'near'], ['inlet', 'inlet', 'inlet', 'inlet'], ['(Twenty-six', '(Twenty-six', '(Twenty-six', '(Twenty-six'], ['Creek)', 'Creek)', 'Creek)', 'Creek)']]",4,3.71428571428571,"At north end near inlet (Twenty-six Creek)"
58751755,"T12","[['No', 'No', 'No', 'No'], ['rainbow', 'rainbow', 'rainbow', 'rainbow'], ['trout', 'trout', 'trout', 'trout'], ['taken', 'taken', 'taken', 'taken'], ['in', 'in', 'in', 'in'], ['net', 'net', 'net', 'net']]",4,4,"No rainbow trout taken in net"
58751755,"T17","[['', '8', '8', '8'], ['8pm', 'p.m.', 'p.m.', 'p.m.'], ['to', 'to', 'to', 'to'], ['10am', '10', '10', '10'], ['', 'a.m.', 'a.m.', 'a.m.']]",4,3.2,"8 p.m. to 10 a.m."
58751755,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751755,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58751756,"T5","[[""125'"", ""125'"", ""125'"", ""125'""]]",4,4,"125'"
58751756,"T7","[['1', '1', '1', '1'], ['set', 'set', 'set', 'set']]",4,4,"1 set"
58751756,"T8","[['54F', '54', '54', '54'], ['', 'F', 'F', 'F']]",4,3,"54 F"
58751756,"T9","[['7', '7', '', '7'], ['to', 'to', '', 'to'], ['18', '18', ""7-18'"", '18'], ['feet', 'feet', '', 'feet']]",4,3,"7 to 18 feet"
58751756,"T10","[['Off', 'Off', 'Off', 'Off'], ['of', 'of', 'of', 'of'], ['point', 'point', 'point', 'point'], ['near', 'near', 'near', 'near'], ['inlet', 'inlet', 'inlet', 'inlet'], ['on', 'on', 'on', 'on'], ['west', 'west', 'west', 'west'], ['side', 'side', 'side', 'side'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake']]",4,4,"Off of point near inlet on west side of lake"
58751756,"T12","[['no', 'no', 'no', 'no'], ['rainbow', 'rainbow', 'rainbow', 'rainbow'], ['trout', 'trout', 'trout', 'trout'], ['taken', 'taken', 'taken', 'taken'], ['in', 'in', 'in', 'in'], ['net', 'net', 'net', 'net']]",4,4,"no rainbow trout taken in net"
58751756,"T17","[['8', '8', '8:00', '8'], ['p.m.', 'p.m.', 'pm', 'p.m.'], ['to', 'to', '-', 'to'], ['10', '10', '10:00', '10'], ['a.m.', 'a.m.', 'am', 'a.m.']]",4,3,"8 p.m. to 10 a.m."
58751756,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751756,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58751757,"T5","[['500', '500', '500', '500'], ['feet', 'feet', 'feet', 'feet']]",4,4,"500 feet"
58751757,"T8","[['71', '71', '71', '71']]",4,4,"71"
58751757,"T9","[['7', '7', '7', ''], ['-', '-', '-', ''], ['20', '20', '20', '7-20'], ['ft', 'ft', 'ft', 'ft']]",4,3.25,"7 - 20 ft"
58751757,"T10","[['Halfway', 'Half', 'Half', 'Half'], ['', 'way', 'way', 'way'], ['up', 'up', 'up', 'up'], ['lake', 'lake', 'lake', 'lake'], ['from', 'from', 'from', 'from'], ['East', 'East', 'East', 'East'], ['and', 'and', 'and', 'and'], ['West', 'West', 'West', 'West'], ['shores', 'shores.', 'shores.', 'shores.']]",4,3.66666666666667,"Half way up lake from East and West shores."
58751757,"T11","[['1,2,3,4', '1,2,3,4.', '1.2.3.4.', '1,2,3,4']]",4,2,"1,2,3,4"
58751757,"T12","[['Over', 'Over', 'Over', 'Over'], ['15', '15', '15', '15'], ['ft.', 'ft.', 'ft.', 'ft.'], ['nets', 'nets', 'nets', 'nets'], ['stained', 'stained', 'stained', 'stained'], ['black', 'black.', 'black.', 'black.']]",4,3.83333333333333,"Over 15 ft. nets stained black."
58751757,"T17","[['1:45', '1:45', '1:45', '1:45'], ['-', '-', '-', '-'], ['3:30', '3:30', '3:30', '3:30'], ['p.m.', 'p.m.', 'p.m.', 'p.m.']]",4,4,"1:45 - 3:30 p.m."
58751757,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751757,"T19","[['3', '3', '3', '3'], ['experimental;', 'experimental;', 'experimental;', 'experimental;'], ['one', 'one', 'one', 'one'], ['3/4""', '3/4""', '3/4""', '3/4""'], ['bar', 'bar', 'bar', 'bar']]",4,4,"3 experimental; one 3/4"" bar"
58751758,"T5","[[""125'"", ""125'"", '125', ""125'""], ['', '', 'feet', '']]",4,2,"125' feet"
58751758,"T7","[['1', '1', '1', '1'], ['set', 'set', 'set', 'set']]",4,4,"1 set"
58751758,"T8","[['54', '54', '54', '54'], ['', '', '', 'F']]",4,2.5,"54 F"
58751758,"T9","[['8', '8', '8', ''], ['to', 'to', 'to', ''], ['15', '15', '15', ""8-15'""], ['feet', 'feet', 'feet', '']]",4,3,"8 to 15 feet"
58751758,"T10","[['Off', 'Off', 'Off', 'Off'], ['of', 'of', 'of', 'of'], ['high', 'high', 'high', 'high'], ['bank', 'bank', 'bank', 'bank'], ['on', 'on', 'on', 'on'], ['east', 'east', 'east', 'east'], ['side', 'side', 'side', 'side'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake'], ['near', 'near', 'near', 'near'], ['north', 'north', 'north', 'north'], ['end', 'end', 'end', 'end']]",4,4,"Off of high bank on east side of lake near north end"
58751758,"T12","[['no', 'no', 'no', 'No'], ['rainbow', 'rainbow', 'rainbow', 'rainbow'], ['trout', 'trout', 'trout', 'trout'], ['taken', 'taken', 'taken', 'taken'], ['in', 'in', 'in', 'in'], ['net', 'net', 'net', 'net.']]",4,3.66666666666667,"no rainbow trout taken in net"
58751758,"T17","[['8', '8', '8', '8:00'], ['p.m.', 'p.m.', 'p.m.', 'pm'], ['to', 'to', 'to', '-'], ['10', '10', '10', '10:00'], ['a.m.', 'a.m.', 'a.m.', 'am']]",4,3,"8 p.m. to 10 a.m."
58751758,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751758,"T19","[['1', '1', '1', '1'], ['1/2""', '1/2""', '1/2', '1/2""'], ['', '', 'inch', ''], ['square', 'square', 'square', 'square']]",4,3,"1 1/2"" inch square"
58751759,"T5","[['125', '125', '125', ""125'""], ['feet', 'feet', 'feet', ''], ['each', 'each', 'each', '']]",4,3,"125 feet each"
58751759,"T8","[['718', '718F', '718', '718F'], ['F', '', 'F', '']]",4,2,"718 F"
58751759,"T9","[['12', '12', '12', '12'], ['to', 'to', 'to', 'to'], ['25', '25', '25', '25ft'], ['ft', 'ft', 'ft', '']]",4,3.5,"12 to 25 ft"
58751759,"T10","[['Off', 'Off', 'Off', 'off'], ['southwest', 'southwest', 'Southwest', 'southwest'], ['shore,', 'shore,', 'shore,', 'shore,'], ['on', 'on', 'on', 'on'], ['bar', 'bar', 'bar', 'bar'], ['across', 'across', 'across', 'across'], ['central', 'central', 'central', 'central'], ['part,', 'part,', 'part,', 'part,'], ['and', 'and', 'and', 'and'], ['central', 'central', 'central', 'central'], ['part', 'part', 'part', 'part'], ['of', 'of', 'of', 'of'], ['northwest', 'northwest', 'Northwest', 'northwest'], ['bay.', 'bay.', 'bay.', 'bay']]",4,3.71428571428571,"Off southwest shore, on bar across central part, and central part of northwest bay."
58751759,"T17","[['2:40', '2:40', '2:40', '2:40pm'], ['p.m.', 'p.m.', 'p.m.', ''], ['to', 'to', 'to', 'to'], ['11:00', '11:00', '11:00', '11:00am'], ['AM', 'AM', 'AM.', '']]",4,3,"2:40 p.m. to 11:00 AM"
58751759,"T18","[['3', '3', '3', '3'], ['gillnets', 'gillnets', 'gill', 'gill'], ['', '', 'nets', 'nets']]",4,2.66666666666667,"3 gillnets nets"
58751759,"T19","[['2', '2', '2', '2'], ['experimental', 'experimental', 'experimental;', 'exp.'], ['1', '1', '1', '1-'], ['-', '-', '-', ''], ['1', '1', '', ''], ['1/2-inch', '1/2-inch', '1½-inch', ''], ['bar', 'bar', 'bar.', '1.5""bar']]",4,2.57142857142857,"2 experimental 1 - 1 1/2-inch bar"
58751760,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet'], ['each', 'each', 'each', 'each']]",4,4,"125 feet each"
58751760,"T8","[['52F', '52', '52', '52'], ['', 'F', 'F', 'F']]",4,3,"52 F"
58751760,"T9","[['Net', 'Net', 'Net', 'Net'], ['No.', 'No.', 'No.', 'No.'], ['1', '1,', '1', '1'], ['-', '', '-', '-'], ['15', '', '15', '15'], ['to', '', 'to', 'to'], [""19';"", ""15-19'."", ""19';"", ""19';""], ['Net', 'Net', 'Net', 'Net'], ['No.', 'No.2,', 'No.', 'No.'], ['2', '', '2', '2'], ['-', '', '-', '-'], ['17', '', '17', '17'], ['to', '', 'to', 'to'], [""18';"", ""17-18'."", ""18';"", ""18';""], ['Net', 'Net', 'Net', 'Net'], ['No.', 'No.', 'No.', 'No.'], ['3', '3,', '3', '3'], ['-', '', '-', '-'], ['13', '', '13', '13'], ['to', '', 'to', 'to'], [""22'"", ""313-22'"", ""22'"", ""22'""]]",4,3.23809523809524,"Net No. 1 - 15 to 19'; Net No. 2 - 17 to 18'; Net No. 3 - 13 to 22'"
58751760,"T10","[['Net', 'Net', 'Net', 'Net'], ['No.', 'No.', 'No.', 'No.'], ['1', '1,', '1', '1'], ['west', 'west', 'west', 'west'], ['bay', 'bay', 'bay', 'bay'], ['at', 'at', 'at', 'at'], ['north', 'nor', 'north', 'north'], ['end.', 'end.', 'end.', 'end.'], ['Net', 'Net', 'Net', 'Net'], ['No.', 'No.', 'No.', 'No.'], ['2,', '2', '2,', '2,'], ['', ',', '', ''], ['west', 'west', 'west', 'west'], ['bay', 'bay', 'bay', 'bay'], ['at', 'at', 'at', 'at'], ['north', 'north', 'north', 'north'], ['end.', 'end.', 'end.', 'end.'], ['Net', 'Net', 'Net', 'Net'], ['No.', 'No.', 'No.', 'No.'], ['3', '3,', '3', '3'], ['north', 'north', 'north', 'north'], ['end', 'end', 'end', 'end']]",4,3.68181818181818,"Net No. 1 west bay at north end. Net No. 2, , west bay at north end. Net No. 3 north end"
58751760,"T17","[['2:30', '2:30', '2:30', '2:30'], ['PM', 'pm', 'PM', 'PM'], ['to', '-', 'to', 'to'], ['9:30', '9:30', '9:30', '9:30'], ['AM', 'am', 'AM', 'AM']]",4,3.4,"2:30 PM to 9:30 AM"
58751760,"T18","[['3', '3', '3', '3'], ['gill', 'gill', 'gill', 'gill'], ['nets', 'nets', 'nets', 'nets']]",4,4,"3 gill nets"
58751760,"T19","[['1-1', '1-1', '1', '1-1'], ['', '', '-', ''], ['', '', '1', ''], ['1/2', '1/2', '1/2""', '1/2'], ['Bar;', 'Bar;', 'bar', 'Bar;'], ['2', '2', '2', '2'], ['-', '-', '', '-'], ['experimental', 'experimental', 'experimental', 'experimental']]",4,2.75,"1-1 - 1 1/2 Bar; 2 - experimental"
58751761,"T5","[['30', '30', '30', '30'], ['feet', 'feet', 'feet', 'feet']]",4,4,"30 feet"
58751761,"T7","[['Approximately', 'Approximately', 'Approximately', 'Approximately'], ['800', '800', '800', '800'], ['sq.', 'sq.', 'sq.', 'sq.'], ['ft.', 'ft.', 'ft.', 'ft.']]",4,4,"Approximately 800 sq. ft."
58751761,"T8","[['707', '707', '707', '707'], ['', '', 'degree', ''], ['F', 'F', 'F', 'F']]",4,3,"707 degree F"
58751761,"T9","[['1', '1', '1', '1'], ['to', 'to', 'to', 'to'], ['3', '3', '3', '3'], ['feet', 'feet', 'feet', 'feet']]",4,4,"1 to 3 feet"
58751761,"T10","[['North', 'North', 'North', 'North'], ['end', 'end', 'and', 'end'], ['near', 'near', 'near', 'near'], ['inlet', 'inlet', 'inlet', 'inlet'], ['and', 'and', 'and', 'and'], ['south', 'south', 'south', 'south'], ['end', 'end', 'end', 'end'], ['near', 'near', 'near', 'near'], ['boat', 'boat', 'boat', 'boat'], ['landing', 'landing', 'landing', 'landing.']]",4,3.8,"North end near inlet and south end near boat landing"
58751761,"T12","[['Several', 'Several', 'Several', 'Several'], ['species', 'species', 'species', 'species'], ['of', 'of', 'of', 'of'], ['minnows,', 'minnows,', 'minnows,', 'minnows,'], ['perch', 'perch', 'perch', 'perch'], ['and', 'and', 'and', 'and'], ['young-of-the-year', 'young-of-year', 'young-of-the-year', 'young-of-the-year'], ['L.M.', 'L.M.', 'L.M.', 'L.M.'], ['Bass', 'Bass', 'Bass', 'Bass'], ['taken', 'taken', 'taken', 'taken'], ['(all', '(all', '(all', '(all'], ['preserved)', 'preserved)', 'preserved)', 'preserved)'], ['Orig:', '', 'Orig:File', ''], ['File', '', '', ''], ['CC:', '', '', ''], ['Region', '', 'CC:Region', ''], ['Institute', '', 'Institui', '']]",4,3.05882352941176,"Several species of minnows, perch and young-of-the-year L.M. Bass taken (all preserved) Orig: File CC: Region Institute"
58751761,"T17","[['1:30', '1:30', '1:30', '1:30'], ['to', 'to', 'to', 'to'], ['2:30', '2:30', '2:30', '2:30']]",4,4,"1:30 to 2:30"
58751761,"T18","[['common', 'common', 'common', 'common'], ['sense', 'sense', 'sense', 'sense'], ['seine', 'seine', 'seine', 'seine']]",4,4,"common sense seine"
58751761,"T19","[['1/4""', '1/4', ""1/4''"", '1/4""'], ['', 'inch', '', '']]",4,1.5,"1/4"" inch"
58751762,"T5","[['150', '150', '150', '150'], ['feet', 'feet', 'feet', 'feet'], ['lead', 'lead', 'lead', 'lead']]",4,4,"150 feet lead"
58751762,"T8","[['684', '684', '684F', '684'], ['F', 'F', '', 'F']]",4,3,"684 F"
58751762,"T9","[['8', '8', '8', '8'], ['to', 'to', 'to', 'to'], ['15', '15', '15', '15'], ['ft', 'ft', 'ft', 'ft']]",4,4,"8 to 15 ft"
58751762,"T10","[['Off', 'Off', 'Off', 'Off'], ['of', 'of', 'of', 'of'], ['south', '', 'south', 'south'], ['shore', 'shore', 'shore', 'shore'], ['of', 'of', 'of', 'of'], ['northwest', 'northwest', 'northwest', 'northwest'], ['side', 'side', 'side', 'side'], ['and', 'and', 'and', 'and'], ['northeast', 'northeast', 'northeast', 'northeast'], ['shore', 'shore', 'shore', 'shore']]",4,3.9,"Off of south shore of northwest side and northeast shore"
58751762,"T17","[['(9:30', '(9:30', '9:30', '(9:30'], ['a.m.', 'a.m.', 'a.m.', 'a.m.'], ['to', 'to', 'to', 'to'], ['11:45', '11:45', '11:45', '11:45'], ['a.m.', 'a.m.', 'a.m.', 'a.m.']]",4,3.8,"(9:30 a.m. to 11:45 a.m."
58751762,"T18","[['2', '2', '2', '2'], ['trapnets', 'trapnets', 'trapnets', 'trapnets'], [""4'"", ""4'"", ""4'"", '4'], ['x', 'x', 'x', 'x'], [""6'"", ""6'"", ""6'"", '6'], ['', '', '', 'ft.'], ['pot', 'pot', 'pot', 'pot']]",4,3.28571428571429,"2 trapnets 4' x 6' ft. pot"
58751762,"T19","[['1', '1', '1½-inch', '1/2-inch'], ['1/2', '1/2', '', ''], ['inch', 'inch', '', '']]",4,2,"1 1/2 inch"
58751763,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet'], ['each', 'each', 'each', 'each']]",4,4,"125 feet each"
58751763,"T8","[['46', '46', '46', '46'], ['F', 'Fahrenheit', 'F', 'F']]",4,3.5,"46 F"
58751763,"T9","[[""5'"", ""5'"", ""5'"", ""5'""], ['to', 'to', 'to', 'to'], [""8'"", ""8'"", ""8'"", ""8'""]]",4,4,"5' to 8'"
58751763,"T10","[['At', 'At', 'At', 'At'], ['north', 'north', 'north', 'north'], ['end,', 'end,', 'end,', 'end,'], ['southeast', 'southeast', 'southeast', 'southeast'], ['end', '', 'end', 'end'], ['and', 'and', 'and', 'and'], ['south', 'south', 'south', 'south'], ['end.', 'end.', 'end.', 'end.']]",4,3.875,"At north end, southeast end and south end."
58751763,"T17","[['2', '2', '2', '2'], ['P.M.', 'P.M.', 'P.M.', 'P.M.'], ['to', 'to', 'to', 'to'], ['11:30', '11:30', '11:30', '11:30'], ['A.M.', 'A.M.', 'A.M.', 'A.M.']]",4,4,"2 P.M. to 11:30 A.M."
58751763,"T18","[['3', '3', '3', '3'], ['gillnets', 'gillnets', 'gillnets', 'gillnets']]",4,4,"3 gillnets"
58751763,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58751764,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet']]",4,4,"125 feet"
58751764,"T8","[['52', '52', '52', '52'], ['F', '', '', '']]",4,2.5,"52 F"
58751764,"T9","[['1', '1', '1', '1'], ['to', 'to', 'to', 'to'], ['25', '25', '25', '25'], ['feet', 'feet', 'feet', 'feet']]",4,4,"1 to 25 feet"
58751764,"T10","[['See', 'See', 'See', 'See'], ['map', 'map', 'map', 'map'], ['above', 'above', 'above', 'above']]",4,4,"See map above"
58751764,"T12","[['Effort', 'Effort', 'Effort', 'Effort'], ['equals', 'equals', 'equals', 'equals'], ['four', 'four', 'four', 'four'], ['gillnet', 'gillnet', 'gillnet', 'gillnet'], ['days', 'days', 'days', 'days']]",4,4,"Effort equals four gillnet days"
58751764,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751764,"T19","[['Variable', 'Variable', 'Variable', 'Variable']]",4,4,"Variable"
58751765,"T5","[['100', '100', '100', '100'], ['feet', 'feet', 'feet', 'feet'], ['lead', 'lead', 'lead', 'lead']]",4,4,"100 feet lead"
58751765,"T8","[['54', '52', '54', '54'], ['F', 'F', 'F', 'F']]",4,3.5,"54 F"
58751765,"T9","[['8', '8', '8', '8'], ['ft', 'ft', 'ft', 'ft']]",4,4,"8 ft"
58751765,"T10","[['At', 'At', 'At', 'At'], ['northwest', 'northwest', 'northwest', 'northwest'], ['bay', 'bay', 'bay', 'bay'], ['and', 'and', 'and', 'and'], ['south', 'south', 'south', 'south'], ['end', 'end', 'end', 'end']]",4,4,"At northwest bay and south end"
58751765,"T12","[['Netting', 'Netting', 'Netting', 'Netting'], ['done', 'done', 'done', 'done'], ['to', 'to', 'to', 'to'], ['check', 'check', 'check', 'check'], ['on', 'on', 'on', 'on'], ['brook', 'brook', 'brook', 'brook'], ['trout', 'trout', 'trout', 'trout'], ['survival.', 'survival.', 'survival.', 'survival.']]",4,4,"Netting done to check on brook trout survival."
58751765,"T18","[['2', '2', '2', '2'], ['fyke', 'fyke', 'fyke', 'fyke'], ['nets,', 'nets,', 'nets,', 'nets,'], ['4', '4', '4', '4'], ['ft.', 'ft.', 'ft.', 'ft.'], ['diameter', 'diameter', 'diameter', 'diameter']]",4,4,"2 fyke nets, 4 ft. diameter"
58751765,"T19","[['1', '1', '1', '1'], ['inch', 'inch', 'inch', 'inch']]",4,4,"1 inch"
58751766,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet'], ['each', 'each', 'each', 'each']]",4,4,"125 feet each"
58751766,"T8","[['216', '216C', '216C', '216c'], ['C', '', '', '']]",4,1.5,"216C C"
58751766,"T9","[['11', '11', '11', '11'], ['to', 'to', 'to', 'to'], ['35', '35', '35', '35'], ['feet.', 'feet', 'feet', 'feet']]",4,3.75,"11 to 35 feet"
58751766,"T10","[['Off', 'Off', 'Off', 'off'], ['shore', 'shore', 'shore', 'shore'], ['of', 'of', 'of', 'of'], ['prominent', 'prominent', 'prominent', 'prominent'], ['point', 'point', 'point', 'point'], ['on', 'on', 'on', 'on'], ['Southeast', 'southeast', 'southeast', 'southeast'], ['part', 'part', 'part', 'part'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake'], ['and', 'and', 'and', 'and'], ['off', 'off', 'off', 'off'], ['shore', 'shore', 'shore', 'shore'], ['along', 'along', 'along', 'along'], ['West', 'west', 'west', 'west'], ['shore.', 'shore.', 'shore.', 'shore.']]",4,3.8125,"Off shore of prominent point on southeast part of lake and off shore along west shore."
58751766,"T17","[['2:30', '2:30', '2:30', '2:30'], ['p.m.', 'p.m.', 'p.m.', 'PM'], ['to', 'to', 'to', 'TO'], ['10:30', '10:30', '10:30', '10:30'], ['a.m.', 'a.m.', 'a.m.', 'AM']]",4,3.4,"2:30 p.m. to 10:30 a.m."
58751766,"T18","[['4', '4', '4', '4'], ['gill', 'gill', 'gill', 'gill'], ['nets', 'nets', 'nets', 'nets']]",4,4,"4 gill nets"
58751766,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58751767,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet']]",4,4,"125 feet"
58751767,"T8","[['65', '65', '65', '65'], ['F', 'F', 'F', 'F']]",4,4,"65 F"
58751767,"T9","[['7.5', '7.5', '7.5', '7.5'], ['ft', 'ft', 'ft', 'ft']]",4,4,"7.5 ft"
58751767,"T10","[['Southeast', 'Southeast', 'Southeast', 'Southeast'], ['cove', 'cove', 'cove', 'cove']]",4,4,"Southeast cove"
58751767,"T11","[['1', '1', '1', '1']]",4,4,"1"
58751767,"T17","[['11:00', '11:00', '11:00', '11:00'], ['A.M.', 'A.M.', 'A.M.', 'A.M.']]",4,4,"11:00 A.M."
58751767,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58751767,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58751768,"T5","[['125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet'], ['each', 'each', 'each', 'each']]",4,4,"125 feet each"
58751768,"T8","[['244c', '244', '244', '2404'], ['', 'C', 'C', 'C']]",4,2.5,"244 C"
58751768,"T9","[[""22'"", ""22'"", '22', ""22-33'""], ['', '', 'ft', ''], ['to', 'to', 'to', ''], [""33'"", ""33'"", '33', ''], ['', '', 'ft', ''], ['and', 'and', 'and', 'and'], [""21'"", ""21'"", '21', ""21-26'""], ['', '', 'ft', ''], ['to', 'to', 'to', ''], [""26'"", ""26'"", '26', ''], ['', '', 'ft', '']]",4,2,"22' ft to 33' ft and 21' ft to 26' ft"
58751768,"T10","[['Along', 'Along', 'Along', 'Along'], ['west', 'west', 'west', 'west'], ['shore', 'shore', 'shore', 'shore']]",4,4,"Along west shore"
58751768,"T17","[['2:30pm', '2:30', '2:30', '2:30pm'], ['', 'p.m.', 'p.m.', '-'], ['to', 'to', 'to', ''], ['10:00am', '10:00', '10:00', '10:00'], ['', 'a.m.', 'a.m.', 'am']]",4,2.4,"2:30pm p.m. to 10:00 a.m."
58751768,"T18","[['2', '2', '2', '2'], ['gill', 'gill', 'gill', 'gill'], ['nets', 'nets', 'nets', 'nets']]",4,4,"2 gill nets"
58751768,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
