subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
58754210,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_165.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754210,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_165.jpg,20393,T3,First row Length Range [Text],"[['9.6', '9.6', '9.6']]",3.0,3.0,9.6
58754210,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_165.jpg,20393,T4,First row Mean Length [Text],"[['9.6', '9.6', '9.6']]",3.0,3.0,9.6
58754319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_007.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_007.jpg,20393,T3,First row Length Range [Text],"[['14.7', '14.7', '14.7']]",3.0,3.0,14.7
58754319,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_007.jpg,20393,T4,First row Mean Length [Text],"[['14.7', '14.7', '14.7']]",3.0,3.0,14.7
58754320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_012.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_012.jpg,20393,T3,First row Length Range [Text],"[['17.4', '17.4', '17.4']]",3.0,3.0,17.4
58754320,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_012.jpg,20393,T4,First row Mean Length [Text],"[['17.4', '17.4', '17.4']]",3.0,3.0,17.4
58754321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_017.jpg,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
58754321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_017.jpg,20393,T3,First row Length Range [Text],"[['7.8-11.6', '7.8-11.6', '7.8-11.6']]",3.0,3.0,7.8-11.6
58754321,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Sandhill_GROW_017.jpg,20393,T4,First row Mean Length [Text],"[['9.7', '9.7', '9.7']]",3.0,3.0,9.7
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T3,First row Length Range [Text],"[['13.8-13.9', '13.8-13.9', '13.8-13.9']]",3.0,3.0,13.8-13.9
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T4,First row Mean Length [Text],"[['13.9', '13.9', '13.9']]",3.0,3.0,13.9
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T9,Second row Length Range [Text],"[['15.1-17.2', '15.1-17.2', '15.1-17.2']]",3.0,3.0,15.1-17.2
58754344,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Hoister_GROW_032.jpg,20393,T10,Second row Mean Length [Text],"[['16.2', '16.2', '16.2']]",3.0,3.0,16.2
58754451,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_025.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754451,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_025.jpg,20393,T3,First row Length Range [Text],"[['12.2-13.2', '12.2-13.2', '12.2-13.2']]",3.0,3.0,12.2-13.2
58754451,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_025.jpg,20393,T4,First row Mean Length [Text],[['12.7']],1.0,1.0,12.7
58754452,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_029.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754452,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_029.jpg,20393,T3,First row Length Range [Text],"[['9.9-10.6', '9.9-10.6', '9.9-10.6']]",3.0,3.0,9.9-10.6
58754452,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_029.jpg,20393,T4,First row Mean Length [Text],"[['10.2', '10.2', '10.2']]",3.0,3.0,10.2
58754497,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Tamarack_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Tamarack_GROW_017.jpg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754497,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Tamarack_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Tamarack_GROW_017.jpg,20393,T3,First row Length Range [Text],"[['11.7', '11.7', '11.7']]",3.0,3.0,11.7
58754562,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_006.jpg,20393,T2,First row Number of Fish [Text],"[['39', '39', '39']]",3.0,3.0,39
58754562,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_006.jpg,20393,T3,First row Length Range [Text],"[['8.0-11.1', '8.0-11.1', '8.0-11.1']]",3.0,3.0,8.0-11.1
58754562,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Sand2_GROW_006.jpg,20393,T4,First row Mean Length [Text],"[['9.7', '9.7', '9.7']]",3.0,3.0,9.7
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T2,First row Number of Fish [Text],"[['9', '9', '9']]",3.0,3.0,9
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T3,First row Length Range [Text],"[['6.7-9.0', '6.7-9.0', '6.7-9.0']]",3.0,3.0,6.7-9.0
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T4,First row Mean Length [Text],"[['8.4', '8.4', '8.4']]",3.0,3.0,8.4
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T8,Second row Number of Fish [Text],"[['15', '15', '15']]",3.0,3.0,15
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T9,Second row Length Range [Text],"[['9.1-11.0', '9.1-11.0', '9.1-11.0']]",3.0,3.0,9.1-11.0
58754601,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bass_GROW_024.jpg,20393,T10,Second row Mean Length [Text],"[['10.0', '10.0', '10.0']]",3.0,3.0,10.0
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T3,First row Length Range [Text],"[['9.8-12.2', '9.8-12.2', '9.8-12.2']]",3.0,3.0,9.8-12.2
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T4,First row Mean Length [Text],"[['11.2', '11.2', '11.2']]",3.0,3.0,11.2
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T9,Second row Length Range [Text],"[['12.8-13.0', '12.8-13.0', '12.8-13.0']]",3.0,3.0,12.8-13.0
58754603,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_31-585_1962_GROW_001_02.jpg,20393,T10,Second row Mean Length [Text],"[['12.9', '12.9', '12.9']]",3.0,3.0,12.9
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T2,First row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T3,First row Length Range [Text],"[['9.8-12.2', '9.8-12.2', '9.8-12.2']]",3.0,3.0,9.8-12.2
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T4,First row Mean Length [Text],"[['11.2', '11.2', '11.2']]",3.0,3.0,11.2
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T9,Second row Length Range [Text],"[['12.8-13.0', '12.8-13.0', '12.8-13.0']]",3.0,3.0,12.8-13.0
58754604,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Bob_GROW_046.jpg,20393,T10,Second row Mean Length [Text],"[['12.9', '12.9', '12.9']]",3.0,3.0,12.9
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T3,First row Length Range [Text],"[['11.3-12.3', '11.3-12.3', '11.3-12.3']]",3.0,3.0,11.3-12.3
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T4,First row Mean Length [Text],"[['11.8', '11.8', '11.8']]",3.0,3.0,11.8
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T8,Second row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T9,Second row Length Range [Text],"[['14.9-16.2', '14.9-16.2', '14.9-16.2']]",3.0,3.0,14.9-16.2
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T10,Second row Mean Length [Text],"[['15.4', '15.4', '15.4']]",3.0,3.0,15.4
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T15,Third row Length Range [Text],"[['18.5', '18.5', '18.5']]",3.0,3.0,18.5
58754605,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Clear_GROW_022.jpg,20393,T16,Third row Mean Length [Text],"[['18.5', '18.5', '18.5']]",3.0,3.0,18.5
58754611,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_026.jpg,20393,T2,First row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
58754611,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_026.jpg,20393,T3,First row Length Range [Text],"[['9.6-10.7', '9.6-10.7', '9.6-10.7']]",3.0,3.0,9.6-10.7
58754611,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_026.jpg,20393,T4,First row Mean Length [Text],"[['10.0', '10.0', '10.0']]",3.0,3.0,10.0
58754613,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_024.jpg,20393,T2,First row Number of Fish [Text],"[['12', '12', '12']]",3.0,3.0,12
58754613,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_024.jpg,20393,T3,First row Length Range [Text],"[['11.2-12.6', '11.2-12.8', '11.2-12.8']]",3.0,2.0,11.2-12.8
58754613,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_024.jpg,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58754613,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_OnThree_GROW_024.jpg,20393,T9,Second row Length Range [Text],"[['13.5', '13.5', '13.5']]",3.0,3.0,13.5
58754616,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_008.jpg,20393,T2,First row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
58754616,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_008.jpg,20393,T3,First row Length Range [Text],"[['10.6-15.2', '10.6-15.2', '10.6-15.2']]",3.0,3.0,10.6-15.2
58754616,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Penegore_GROW_008.jpg,20393,T4,First row Mean Length [Text],"[['12.4', '12.4', '12.4']]",3.0,3.0,12.4
58754617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_011.jpg,20393,T2,First row Number of Fish [Text],"[['22', '22', '22']]",3.0,3.0,22
58754617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_011.jpg,20393,T3,First row Length Range [Text],"[['6.6-10.3', '6.6-10.3', '6.6-10.3']]",3.0,3.0,6.6-10.3
58754617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_011.jpg,20393,T4,First row Mean Length [Text],"[['8.7', '8.7', '8.7']]",3.0,3.0,8.7
58754617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_011.jpg,20393,T8,Second row Number of Fish [Text],"[['7', '7', '7']]",3.0,3.0,7
58754617,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Perrault_GROW_011.jpg,20393,T9,Second row Length Range [Text],"[['11.0-14.4', '11.0-14.4', '11.0-14.4']]",3.0,3.0,11.0-14.4
