"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","lake_area_min_ha","lake_area_max_ha","max_depth_min_m","max_depth_max_m","secchi_min_m","secchi_max_m","min_shoal_pct","max_shoal_pct","resorts_min_n","liveries_min_n","cottages_min_n","hotels_homes_min_n","resorts_max_n","liveries_max_n","cottages_max_n","hotels_homes_max_n","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_outlet","dam_effect_fish","dam_outlet_text","dam_effect_fish_text","dam_height_min_m","dam_height_max_m","temp_surface_max_c","temp_surface_min_c","temp_bottom_max_c","temp_bottom_min_c","do_above_thermo_max_ppm","do_above_thermo_min_ppm","do_in_thermo_max_ppm","do_in_thermo_min_ppm","do_below_thermo_max_ppm","do_below_thermo_min_ppm","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","thermocline_present","fishing_intensity_summer_text","fishing_intensity_winter_text","fishing_intensity_summer","fishing_intensity_winter","url_front","url_back"
58687797,"41-311","BYRNE","Kent",19,"August",1953,NA,"August",NA,14.164,NA,9.753,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.722,NA,9.667,NA,7.4,1.7,4.5,NA,NA,4.572,9.144,NA,"yes","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Byrne_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Byrne_SUMM_004.jpg"
58687798,"41-214","BUTTON","Kent",5,"September",1952,5,"September",1952,4.047,NA,8.385,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.444,NA,20.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Button_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Button_SUMM_005.jpg"
58687799,"41-516","CAMP","Kent",1,"September",1954,1,"September",1954,48.563,NA,14.325,NA,3.962,NA,10,NA,1,0,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.222,NA,7.556,NA,8.3,0.5,7.8,NA,NA,5.334,10.667,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Camp_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Camp_SUMM_009.jpg"
58687800,"41-45","CAMPAU","Kent",20,"August",1953,20,"August",1953,76.892,NA,12.801,NA,NA,NA,NA,NA,NA,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.167,NA,7.889,6.5,6.8,NA,6.9,NA,NA,4.572,9.144,NA,"yes","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_017.jpg"
58687801,"41-29","CAMPBELL","Kent",20,"August",1953,NA,"August",NA,24.282,NA,15.849,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.167,NA,8.222,6.7,7.2,NA,4.1,NA,NA,5.334,9.144,NA,"yes","medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campbell_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campbell_SUMM_005.jpg"
58687802,"41-209","DEAN","Kent",NA,"June",1953,NA,"June",NA,14.164,NA,4.572,NA,NA,NA,100,NA,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Dean_SUMM_011.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Dean_SUMM_012.jpg"
58687803,"41-45","CAMPAU","Kent",30,"August",1974,NA,NA,NA,50.587,NA,15.544,NA,2.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.889,NA,6.667,8.9,9,0.5,7.9,NA,NA,3.962,9.144,NA,NA,"heavyper1973mailcensus",NA,"heavy",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Campau_SUMM_019.jpg"
58687804,"41-454","DEER","Kent",8,"September",1952,11,"September",1952,8.822,NA,8.839,NA,4.724,NA,35,NA,NA,NA,10,NA,NA,NA,NA,NA,107,121,NA,NA,"no",NA,"---",NA,NA,NA,NA,22.222,NA,17.5,NA,6.8,NA,4.2,NA,4.2,6.096,6.858,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Deer_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Deer_SUMM_004.jpg"
58687805,"41-584","FRANT","Kent",21,"June",1942,NA,NA,NA,1.497,NA,3.657,NA,2.743,NA,35,NA,0,0,0,0,NA,NA,NA,NA,151,170,NA,1.1,"no","no","no","fish can easily move between these two lakes.",NA,NA,NA,24.1,NA,21,NA,8.7,NA,NA,NA,NA,NA,NA,NA,"no","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_20191125120204234_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_20191125120204234_0002.jpg"
58687806,"41-584","FRANT","Kent",21,"June",1942,NA,"June",NA,1.497,NA,3.657,NA,2.743,NA,35,NA,0,0,0,0,NA,NA,NA,NA,151,170,NA,1.1,"no","no","no","FIsh can easily move between these two lakes.",NA,NA,NA,24.1,NA,21,NA,8.7,NA,NA,NA,NA,NA,NA,NA,"no","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Frant_SUMM_006.jpg"
58687807,"41-586","LINCOLNLITTLE","Kent",19,"June",1942,23,"June",1942,5.787,NA,7.62,NA,2.743,NA,25,NA,0,0,0,0,NA,NA,NA,NA,161,194,NA,1.2,"no",NA,"no",NA,NA,NA,NA,23.4,NA,11.7,6.7,7.2,NA,NA,NA,6.7,2.743,NA,NA,"yes","medium","mediumtoheavy","medium","heavy","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LincolnLittle_SUMM_008.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LincolnLittle_SUMM_009.jpg"
58687808,"41-586","LINCOLN LITTLE","Kent",15,"June",1942,18,"June",1942,166.329,NA,20.421,NA,3.657,NA,40,NA,1,1,54,0,NA,NA,NA,NA,148,157,NA,1.8,"no",NA,"none at present - blown out",NA,NA,NA,22.5,20.556,NA,8.8,7.2,7.9,NA,NA,4.1,6.1,4.572,9.144,NA,"yes","moderatelyheavy","light","heavy","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LittleLincoln_SUMM_20191125120304851_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LittleLincoln_SUMM_20191125120304851_0002.jpg"
58687809,"41-510","LIME","Kent",22,"November",1950,NA,"November",NA,14.164,NA,7.62,NA,3.353,NA,25,NA,1,2,2,0,NA,NA,NA,NA,155,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.111,NA,7.222,NA,9.1,NA,NA,0,9.9,4.572,6.096,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Lime_SUMM_026.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Lime_SUMM_027.jpg"
58687810,"41-586","LINCOLNLITTLE","Kent",15,"June",1942,18,"June",1942,166.329,NA,20.421,NA,3.657,NA,40,NA,1,1,54,0,NA,NA,NA,NA,148,157,NA,1.8,"no",NA,"none at present - blown out",NA,NA,NA,22.5,20.556,NA,8.8,7.2,7.9,NA,NA,4.1,6.1,4.572,9.144,NA,"yes","moderatelyheavy","light","heavy","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LincolnLittle_SUMM_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LincolnLittle_SUMM_007.jpg"
58687811,"41-133","GOVE","Kent",17,"August",1953,1,"September",1953,12.141,NA,25.907,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.889,NA,5,NA,6.3,1.6,9.1,NA,NA,3.048,7.01,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Gove_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Gove_SUMM_010.jpg"
58687812,"41-586","LINCOLN LITTLE","Kent",19,"June",1942,23,"June",1942,5.787,NA,7.62,NA,2.743,NA,25,NA,0,0,0,0,NA,NA,NA,NA,161,194,NA,1.2,"no",NA,"no",NA,NA,NA,NA,23.4,NA,11.7,6.7,7.2,NA,NA,NA,6.7,2.743,NA,NA,"yes","medium","mediumtoheavy","medium","heavy","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LittleLincoln_SUMM_20191125120323308_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_LittleLincoln_SUMM_20191125120323308_0002.jpg"
58687813,"41-559","MASTON","Kent",12,"September",1952,17,"September",1952,42.088,NA,14.63,NA,2.438,2.743,25,NA,0,0,30,0,NA,NA,NA,NA,119,170,NA,NA,"no",NA,"none",NA,NA,NA,NA,21.111,NA,NA,NA,8.3,0.2,4.1,NA,0,6.096,10.667,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Maston_SUMM_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Maston_SUMM_011.jpg"
58687814,"41-731","OLINBIG","Kent",18,"August",1953,NA,"August",NA,24.282,NA,13.106,NA,NA,NA,NA,NA,1,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.444,NA,6.5,NA,7.5,3.4,7.5,NA,NA,3.048,8.229,NA,"yes","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_OlinBig_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_OlinBig_SUMM_005.jpg"
58687815,"41-348","MEAD","Kent",1,"September",1954,NA,NA,NA,12.141,NA,18.287,NA,NA,NA,15,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,22.5,NA,6.056,NA,7.1,0,1.3,NA,0,3.048,7.62,NA,NA,"medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Mead_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Mead_SUMM_006.jpg"
58687816,"41-176","MURRAY","Kent",20,"July",1955,26,"July",1955,129.502,NA,21.945,NA,3.505,3.657,30,NA,0,2,94,0,NA,NA,NA,NA,139,181,NA,NA,"no",NA,"no",NA,NA,NA,NA,30,NA,7.5,7.9,8.4,3.2,9.1,0,2.2,5.334,9.144,NA,NA,"heavy","medium","heavy","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Murray_SUMM_026.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Murray_SUMM_027.jpg"
58687817,"41-278","PINEISLANDBIG","Kent",2,"August",1961,3,"August",1961,90.247,NA,13.715,NA,2.286,NA,NA,NA,2,2,250,NA,NA,NA,NA,NA,110,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.556,NA,11.389,NA,NA,0,9.4,NA,NA,3.048,9.753,NA,NA,"medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_PineIslandBig_SUMM_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_PineIslandBig_SUMM_022.jpg"
58687818,"41-347","PINEISLANDLITTLE","Kent",18,"August",1953,18,"August",1953,70.822,NA,16.154,NA,NA,NA,NA,NA,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no.",NA,NA,NA,NA,24.556,NA,6,NA,6.4,NA,2.2,NA,NA,4.572,10.058,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_PineIslandLittle_SUMM_010.jpg"
58687819,"41-255.1","REEDS","Kent",30,"August",1974,NA,NA,NA,107.244,NA,15.544,NA,1.829,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,131,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.889,NA,11.111,7.1,8.1,0,7.3,NA,0,4.877,8.839,NA,NA,"heavy","heavy","heavy","heavy","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Reeds_SUMM_066.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Reeds_SUMM_067.jpg"
58687820,"41-304","ROUND","Kent",22,"August",1950,NA,NA,NA,16.188,NA,16.763,NA,NA,NA,15,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,6.667,NA,8.9,NA,NA,0,9.1,6.096,9.144,NA,"yes","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Round10N_11W_S31_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Round10N_11W_S31_SUMM_004.jpg"
58687821,"41-304","ROUND","Kent",17,"August",1953,17,"August",1953,60.704,NA,16.763,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.889,NA,7.056,6.4,6.9,NA,6.3,NA,NA,4.572,9.144,NA,"yes","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Round8N_9W_S21_SUMM_006.jpg"
58687822,"41-305","SCALLY","Kent",22,"August",1950,NA,"August",NA,80.939,NA,18.287,NA,3.657,NA,10,NA,1,2,12,0,NA,NA,NA,NA,105,131,NA,NA,"no",NA,"no",NA,NA,NA,NA,22.778,NA,6.667,8,8.6,NA,NA,NA,NA,6.096,9.144,NA,"yes","heavy","light","heavy","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scally_SUMM_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scally_SUMM_017.jpg"
58687823,"41-615","SAND","Kent",15,"August",1949,20,"August",1949,38.648,NA,10.667,NA,2.743,NA,60,NA,1,2,10,0,NA,NA,NA,NA,88,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.556,NA,12.2,7.5,7.6,0.3,6.9,NA,0,3.962,7.01,NA,NA,"heavy","medium","heavy","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Sand10N_10W_S5-32_SUMM_008.jpg"
58687824,"41-750","SPRING","Kent",31,"August",1954,NA,"August",NA,6.07,NA,5.181,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,20.556,NA,14.444,1.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Spring_SUMM_014.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Spring_SUMM_015.jpg"
58687825,"41-349","SCOTCH","Kent",15,"August",1956,15,"August",1956,8.094,NA,8.534,NA,NA,NA,10,NA,0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","none",NA,NA,NA,24.5,NA,8.5,NA,NA,NA,9.6,NA,NA,3.048,6.096,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scotch_SUMM_002.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scotch_SUMM_003.jpg"
58687826,"41-290","TOOHEY","Kent",2,"September",1954,NA,NA,NA,8.094,NA,10.667,NA,NA,NA,10,NA,0,1,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.611,NA,6.111,NA,NA,0,7.1,NA,0,4.572,9.144,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Toohey_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Toohey_SUMM_005.jpg"
58687827,"41-433","SCRAM","Kent",16,"June",1952,20,"June",1952,34.804,NA,25.907,NA,4.267,NA,25,NA,0,1,50,0,NA,NA,NA,NA,25,26.5,NA,NA,"no",NA,"no",NA,NA,NA,NA,25.556,NA,6.111,NA,7.9,NA,NA,1.2,1.1,4.572,9.144,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scram_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Scram_SUMM_010.jpg"
58687828,"41-324","SILVER","Kent",23,"September",1953,23,"September",1953,72.845,NA,11.277,NA,3.962,NA,40,NA,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","none",NA,NA,NA,24.167,NA,11.444,NA,6.5,1.7,2.2,NA,NA,4.572,7.924,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Silver_SUMM_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Silver_SUMM_018.jpg"
58687829,"41-417","ZIEGENFUSS","Kent",31,"August",1954,31,"August",1954,32.376,NA,12.191,NA,NA,NA,5,NA,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,23.333,NA,8.167,NA,7.9,0,10.2,NA,0,4.572,9.144,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Ziegenfuss_SUMM_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_Ziegenfuss_SUMM_005.jpg"
58687830,"41-464","WABASISBIG","Kent",23,"June",1952,2,"July",1952,169.162,NA,17.373,NA,2.591,NA,20,NA,1,3,32,0,NA,NA,NA,NA,149,170,NA,NA,"no",NA,"none",NA,NA,NA,NA,23.889,NA,8.611,NA,8.7,0.6,8.1,NA,NA,4.572,9.144,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_WabasisBig_SUMM_019.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kent_WabasisBig_SUMM_020.jpg"
58687831,"42-93","BAILEY","Keweenaw",11,"August",1938,15,"August",1938,82.558,NA,2.743,NA,0.914,1.067,100,NA,0,0,0,0,NA,NA,NA,NA,53,54,NA,1.9,"no",NA,"no",NA,NA,NA,20.4,20,NA,19.9,7.8,7.6,NA,NA,NA,NA,NA,NA,NA,"no","light","medium","light","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Bailey_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Bailey_SUMM_006.jpg"
58687832,"42-91","CLEAR","Keweenaw",5,"August",1949,6,"August",1949,12.141,NA,3.048,NA,2.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,NA,23.333,22.222,NA,19.5,6.6,7.6,NA,NA,NA,NA,NA,NA,NA,"no","medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Clear_SUMM_002.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Clear_SUMM_003.jpg"
58687833,"42-140","CENTRAL","Keweenaw",7,"July",1967,8,"July",1967,10.117,NA,3.657,NA,1.524,1.829,100,NA,0,0,0,0,NA,NA,NA,NA,20.5,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,19.778,NA,17.111,9,8,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Central_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Central_SUMM_006.jpg"
58687834,"42-100","ELIZA","Keweenaw",24,"September",1941,24,"September",1941,1.457,NA,2.438,NA,2.133,2.438,NA,NA,0,0,0,0,NA,NA,NA,NA,40,NA,NA,1.85,"yes","no","beaver dam; non-functional earth dam","none, probably",0.457,NA,NA,15,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,"no","light","none","light","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Eliza_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Eliza_SUMM_010.jpg"
58687835,"42-146","FANNYHOOE","Keweenaw",1,"August",1938,8,"August",1938,93.484,NA,14.63,NA,3.048,3.657,30,NA,1,2,10,0,NA,NA,NA,NA,47,51,NA,2.1,"yes",NA,"cascades and rapids",NA,NA,NA,22.6,21.7,14.4,12,8.1,7,NA,NA,4.1,1.4,6.4,8.839,NA,"yes","light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_FannyHooe_SUMM_024.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_FannyHooe_SUMM_025.jpg"
58687836,"42-150","GLAZON","Keweenaw",24,"June",1952,24,"June",1952,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,21.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Glazon_SUMM_005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Glazon_SUMM_006.jpg"
58687837,"42-36","GRATIOT","Keweenaw",19,"July",1938,24,"July",1938,581.951,NA,23.773,NA,4.877,NA,30,NA,0,2,16,0,NA,NA,NA,NA,23,24,NA,1.25,"no",NA,"no",NA,NA,NA,21.8,21,NA,9.1,9.1,7.5,NA,NA,4.5,0,5.486,8.229,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Gratiot_SUMM_020.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Gratiot_SUMM_021.jpg"
58687838,"42-33","LACLABELLE","Keweenaw",2,"September",1941,7,"September",1941,463.78,NA,11.887,NA,2.438,NA,15,NA,1,2,17,0,NA,NA,NA,NA,26,27,NA,1.6,"no",NA,"none",NA,NA,NA,18.6,18.4,17.5,17.4,NA,8,NA,NA,NA,8,NA,NA,NA,"no","medium","verylight","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_LacLaBelle_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_LacLaBelle_SUMM_010.jpg"
58687839,"42-66","MANGANESE","Keweenaw",5,"August",1938,10,"August",1938,21.246,NA,8.229,NA,2.438,2.438,55,60,0,0,0,0,NA,NA,NA,NA,43,49,NA,1.24,"no",NA,"not effective at present",NA,NA,NA,NA,22.2,NA,11.3,NA,7.2,NA,NA,0.5,0,2.743,5.486,NA,"yes","heavy",NA,"heavy",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Manganese_SUMM_044.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Manganese_SUMM_045.jpg"
58687840,"42-66","MANGANESE","Keweenaw",5,"August",1938,10,"August",1938,21.246,NA,8.229,NA,2.438,2.438,55,60,0,0,0,0,NA,NA,NA,NA,43,49,NA,1.24,"no",NA,"not effective at present",NA,NA,NA,NA,22.2,NA,11.3,NA,7.2,NA,NA,0.5,0,2.743,5.486,NA,"yes","moderatelyheavy",NA,"heavy",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Manganese_SUMM_20191125121024910_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Keweenaw_Manganese_SUMM_20191125121024910_0002.jpg"
