"subject_id","age_group","fish_count","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment","county","lakename","new_key","length_min_mm","length_max_mm","length_mean_mm"
59962926,4,2,27,"June",1995,30,"June",1995,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Cedar_GROW_038.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Cedar_GROW_039.jpg",NA,"Leelanau","CEDAR","45-1",495.3,523.24,510.54
59962929,3,6,27,"June",1988,14,"July",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_057.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_058.jpg",NA,"Leelanau","LEELANAUNORTH","45-64",561.34,604.52,568.96
59962934,4,2,24,"May",1994,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_151.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_152.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",480.06,487.68,485.14
59962935,4,4,20,"June",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_165.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_166.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",523.24,589.28,576.58
59962936,4,10,25,"July",1978,28,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_174.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_175.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",482.6,546.1,518.16
59962941,3,2,20,"May",1985,24,"May",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_053.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_054.jpg",NA,"Leelanau","LIME","45-51",373.38,378.46,375.92
59962942,3,1,12,"July",1993,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_061.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_062.jpg",NA,"Leelanau","LIME","45-51",505.46,NA,505.46
59962950,3,4,11,"July",1978,21,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg",NA,NA,NA,NA,383.54,439.42,411.48
59963364,4,1,14,"July",1982,16,"July",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_011.jpg",NA,NA,NA,NA,406.4,NA,406.4
59963369,6,2,12,"September",1985,13,"September",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_013.jpg",NA,NA,NA,NA,635,670.56,652.78
59963374,4,5,14,"September",1982,16,"September",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_017.jpg",NA,NA,NA,NA,497.84,558.8,541.02
59964445,4,2,24,"May",1988,24,"May",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_2.jpeg",NA,"OGEMAW","GROUSEHAVEN","65-123",406.4,429.26,416.56
59964499,5,2,NA,"August",1977,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_ROBBINS_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_ROBBINS_GROW_0001_2.jpg",NA,"ONTONAGON","ROBBINS","66-175",525.78,535.94,530.86
59964500,4,4,22,"October",1981,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_2.jpg",NA,"ONTONAGON","PAULDING","66-172",325.12,391.16,358.14
59964515,6,1,8,"August",1985,9,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_2.jpg",NA,"OSCEOLA","CENTER","67-377",538.48,NA,538.48
59964617,5,1,26,"March",1982,NA,"March",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_4.jpg",NA,"OSCODA","MIO","68-53",584.2,NA,584.2
59964642,4,1,11,"April",1983,4,"May",1983,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_2.jpg",NA,"OSCODA","SMITH","68-99",464.82,NA,464.82
58746189,6,1,13,"August",1985,13,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Rim_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Rim_GROW_003.jpeg",NA,"Schoolcraft","RIM","75-549",518.16,NA,518.16
58746335,4,4,11,"September",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_042.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_041.jpeg",NA,"Schoolcraft","ASHFORD","75-294",350.52,378.46,363.22
58746590,6,5,31,"October",1981,31,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_013.jpeg",NA,"Otsego","CHUB","69-66",500.38,619.76,563.88
58753884,4,1,29,"October",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond2.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond2p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",393.7,NA,393.7
58753885,4,1,29,"October",1981,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond3p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",490.22,NA,490.22
58753887,4,1,29,"October",1985,29,"October",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_01p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",393.7,NA,393.7
58753888,4,1,29,"October",1981,29,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_3p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",490.22,NA,490.22
58753891,4,1,29,"October",1990,2,"November",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",485.14,629.92,541.02
58753901,4,3,25,"August",1978,29,"August",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p4_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p5_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",492.76,576.58,543.56
58753903,5,5,22,"September",1976,22,"September",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",596.9,662.94,632.46
58753957,5,1,18,"June",1975,25,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_227.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_228.jpg",NA,"Cheboygan","BURT","16-193",629.92,NA,629.92
58753958,5,1,18,"June",1975,24,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_229.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_230.jpg",NA,"Cheboygan","BURT","16-193",629.92,NA,629.92
58754522,6,1,23,"June",1986,27,"June",1986,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_011.jpg",NA,"GrandTraverse","BROWNBRIDGE","28-95",520.7,NA,520.7
58754542,6,1,4,"May",1981,8,"May",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_008.jpg",NA,"GrandTraverse","GREEN","28-56",530.86,NA,530.86
58754689,4,1,27,"September",1993,28,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_016.jpg",NA,"Iosco","TAWAS","35-54",629.92,NA,629.92
58754938,4,3,4,"October",1966,4,"October",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_113.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_114.jpg",NA,"Jackson","PORTAGE","38-25",431.8,457.2,444.5
58755020,4,2,29,"October",1984,30,"October",1984,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_023.jpg",NA,"Kalkaska","STARVATION","40-207",502.92,650.24,576.58
59687911,6,5,31,"October",1981,31,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_013.jpeg",NA,"Otsego","CHUB","69-66",500.38,619.76,563.88
59688082,6,1,NA,"July",1993,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_BROWNS_GROW_0001.jpeg",NA,NA,"MUSKEGON","BROWNS","61-145",787.4,NA,787.4
59688110,5,1,8,"July",1977,9,"July",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_003.jpg",NA,NA,NA,NA,NA,622.3,NA,622.3
59962300,5,1,15,"June",1971,15,"June",1971,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_2.jpeg",NA,"ALGER","ANNA","2-340",NA,NA,495.3
59962503,5,1,16,"March",1982,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_2.jpeg",NA,"ANTRIM","CRAVENPARK","5-126",533.4,NA,533.4
59962504,4,1,25,"October",1985,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg",NA,NA,NA,NA,523.24,NA,523.24
59962510,4,9,13,"September",1990,28,"September",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_2.jpeg",NA,"ANTRIM","ELK","5-2",464.82,571.5,500.38
59962543,5,2,20,"October",1993,5,"November",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_2.jpeg",NA,"ANTRIM","TORCH","5-51",617.22,642.62,629.92
59962544,5,2,13,"September",1993,24,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_2.jpeg",NA,"ANTRIM","TORCH","5-51",642.62,678.18,660.4
59962550,5,1,3,"November",1970,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_2.jpeg",NA,"ANTRIM","TORCH","5-51",731.52,NA,731.52
59962929,4,3,27,"June",1988,14,"July",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_057.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_058.jpg",NA,"Leelanau","LEELANAUNORTH","45-64",596.9,675.64,627.38
59962935,5,5,20,"June",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_165.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_166.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",594.36,683.26,632.46
59962936,5,3,25,"July",1978,28,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_174.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_175.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",563.88,612.14,591.82
59962941,4,1,20,"May",1985,24,"May",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_053.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_054.jpg",NA,"Leelanau","LIME","45-51",408.94,NA,408.94
59962942,4,1,12,"July",1993,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_061.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_062.jpg",NA,"Leelanau","LIME","45-51",614.68,NA,614.68
59962950,4,8,11,"July",1978,21,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg",NA,NA,NA,NA,467.36,604.52,543.56
59963374,5,2,14,"September",1982,16,"September",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_017.jpg",NA,NA,NA,NA,574.04,660.4,617.22
59964500,5,1,22,"October",1981,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_2.jpg",NA,"ONTONAGON","PAULDING","66-172",480.06,NA,480.06
59964515,7,1,8,"August",1985,9,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_2.jpg",NA,"OSCEOLA","CENTER","67-377",642.62,NA,642.62
59964617,5,1,26,"March",1982,NA,"March",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_4.jpg",NA,"OSCODA","MIO","68-53",551.18,NA,551.18
58753903,6,2,22,"September",1976,22,"September",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",647.7,668.02,657.86
58754938,5,1,4,"October",1966,4,"October",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_113.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_114.jpg",NA,"Jackson","PORTAGE","38-25",NA,NA,518.16
59962543,6,6,20,"October",1993,5,"November",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_2.jpeg",NA,"ANTRIM","TORCH","5-51",685.8,754.38,706.12
59962544,7,1,13,"September",1993,24,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_2.jpeg",NA,"ANTRIM","TORCH","5-51",746.76,NA,746.76
59962929,7,1,27,"June",1988,14,"July",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_057.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauNorth_GROW_058.jpg",NA,"Leelanau","LEELANAUNORTH","45-64",767.08,NA,767.08
59962935,7,2,20,"June",1988,24,"June",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_165.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_166.jpg",NA,"Leelanau","LEELANAUSOUTH","45-3",723.9,746.76,734.06
59962941,5,2,20,"May",1985,24,"May",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_053.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_054.jpg",NA,"Leelanau","LIME","45-51",553.72,584.2,568.96
59962942,6,1,12,"July",1993,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_061.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_062.jpg",NA,"Leelanau","LIME","45-51",655.32,NA,655.32
59962950,5,6,11,"July",1978,21,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg",NA,NA,NA,NA,500.38,612.14,568.96
59962950,6,1,11,"July",1978,21,"July",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_010.jpg",NA,NA,NA,NA,589.28,NA,589.28
