subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59969260,"[['Scale', 'SCALE', 'scale'], ['samples', 'SAMPLES', 'sample'], ['taken', 'WERE', 'take'], ['on', 'TAKEN', 'on'], ['some', 'ON', 'same'], ['yellow', 'SOME', 'yellow'], ['perch', 'YELLOW', 'perch'], ['and', 'PERCH', 'and'], ['pumpkinseeds.', 'AND', 'pumpkinseeds.'], ['All', 'PUMPKINSEEDS.', 'All'], ['fish', 'ALL', 'fish'], ['preserved', 'FISH', 'preserved'], ['other', 'PRESERVED', 'other'], ['than', 'OTHER', 'than'], ['noted', 'THAN', 'note'], ['exceptions.', 'NOTED', 'exception.'], ['', 'EXCEPTIONS', '']]",1.588235294,Scale samples taken on some yellow perch and pumpkinseeds. All fish preserved other than noted exceptions. EXCEPTIONS,Scale samples taken on some yellow perch and pumpkinseeds. All fish preserved other than noted exceptions.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0012_2.jpeg,
59969281,"[['Three', 'Three', 'Three'], ['golden', 'Golden', 'Golden'], ['shiners', 'Shiners', 'Shiners'], [""7.4'"", '7.4""', '7.4""'], ['', '', '-'], ['-7.9"",', '', '7.9""'], ['', '', '68'], ['68grams', '', 'gms'], ['-', '-', '-'], ['', '7.9""', '78'], ['78grams.', '68gms-78gms', 'gms']]",1.636363636,"Three Golden Shiners 7.4"" - -7.9"", 68 68grams - 7.9"" 78grams.","Three Golden Shiners 7.4""-7.9'', 68gms - 78gms",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MONA_FISHc_0027_2.jpeg,
59969323,"[['Small'], ['snails'], ['very'], ['numerous'], ['on'], ['vegetation;'], ['many'], ['thousands'], ['of'], ['(presumably)'], ['Great'], ['Lakes'], ['shiners.'], ['Other'], ['food'], ['not'], ['observed.']]",1,Small snails very numerous on vegetation; many thousands of (presumably) Great Lakes shiners. Other food not observed.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0048_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0048_2.jpeg,
59969327,"[['Thousands'], ['of'], ['(presumably)'], ['Great'], ['Lakes'], ['shiners'], ['seen'], ['at'], ['the'], ['time'], ['net'], ['was'], ['set.']]",1,Thousands of (presumably) Great Lakes shiners seen at the time net was set.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0052_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MUSKEGON_MUSKEGON_FISHc_0052_2.jpeg,
59969462,"[['Net', 'Net'], ['set', 'set'], ['parallel', 'parallel'], ['to', 'to'], ['old', 'old'], ['barge.', 'barge']]",1.833333333,Net set parallel to old barge.,Net set parallel to old barge.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_EMERALD_FISHc_0007_2.jpeg,
59969472,"[['6:45'], ['P.M.'], ['-'], ['11:25'], ['A.M.']]",1,6:45 P.M. - 11:25 A.M.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0002_2.jpeg,
59969474,"[['1', '1', '1'], ['yellow', 'Yellow', 'Yellow'], ['bullhead', 'Bullhead', 'Bullhead'], ['10.6"",', '10.6', '10.6"",'], ['', 'inches,', ''], ['276g', '276', '276'], ['', 'grams', 'g.']]",1.857142857,"1 Yellow Bullhead 10.6"", inches, 276 grams","1 Yellow Bullhead 10.6"", 276 g",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_ENGLEWRIGHT_FISHc_0004_2.jpeg,
59969519,[['Overnight']],1,Overnight,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0029_2.jpeg,
59969524,"[['One', 'One', 'ONE'], ['net', 'net', 'NET'], ['set', 'set', 'SET'], ['perpendicular', 'perpendicular', 'PERPENDICULAR'], ['to', 'to', 'TO'], ['shore;', 'shore;', 'SHORE,'], ['two', 'two', 'TWO'], ['nets', 'nets', 'NETS'], ['set', 'set', 'SET'], ['in', 'in', 'IN'], ['tandem', 'tandem', 'RANDOM'], ['fashion,', 'fashion;', 'FASHION'], ['also', 'also', 'ALSO'], ['perpendicular', 'perpendicular', 'PERPENDICULAR'], ['to', 'to', 'TO'], ['shore.', 'shore.', 'SHORE'], ['Pike', '', 'PIKE'], ['perch', 'Pikeperch', 'PERCH'], ['tagged', 'tagged', 'TAGGED'], ['(9528X)', '(9528X).', '']]",1.8,"One net set perpendicular to shore; two nets set in tandem fashion, also perpendicular to shore. Pike perch tagged (9528X)","One net set perpendicular to shore; two nets set in tandem fashion, also perpendicular to shore. Pike perch tagged (9528X)",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0042_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HARDY_FISHc_0042_2.jpeg,
59969667,"[['No', 'No'], ['collection', 'collection'], ['preserved:', 'preserved;'], ['minnows,', 'minnows,'], [""p'sees"", 'pumpkinseeds'], ['and', 'and'], ['y.', 'yellow'], ['perch', 'perch'], ['(yearlings', '(yearlings'], ['of', 'of'], ['all', 'all'], ['three)', 'three)'], ['were', 'were'], ['very', 'very'], ['abundant.', 'abundant.'], ['Note', 'Note'], ['that', 'that'], ['the', 'the'], ['lake', 'lake'], ['winterkilled', 'winter'], ['', 'killed'], ['heavily', 'heavily'], ['this', 'this'], ['past', 'past'], ['winter;', 'winter;'], ['heavy', 'heavy'], ['kill', 'kill'], ['on', 'on'], ['LM', 'largemouth'], ['bass', 'bass'], ['and', 'and'], ['bluegills.', 'bluegills.']]",1.8125,"No collection preserved: minnows, p'sees and y. perch (yearlings of all three) were very abundant. Note that the lake winterkilled killed heavily this past winter; heavy kill on LM bass and bluegills.","No collection preserved: minnows, p'seeds and y. perch (yearlings of all three) were very abundant. Note that the lake winterkilled killed heavily this past winter; heavy kill on LM bass and bluegills.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_PETTIT_FISHc_0001_2.jpeg,
59969719,"[['3:15'], ['PM'], ['to'], ['10:00'], ['AM']]",1,3:15 PM to 10:00 AM,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0002_2.jpeg,
59969726,"[['Dragonfly'], ['nymphs,'], ['Crayfish.']]",1,"Dragonfly nymphs, Crayfish.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0006_2.jpeg,
59969733,"[['Crayfish,', 'Crayfish,', 'Very'], ['Minnows,', 'Minnows,', 'difficult'], ['Dragonfly', 'Dragonfly', 'seining'], ['nymphs', 'nymphs.', 'which'], ['', '', 'required'], ['', '', 'the'], ['', '', 'use'], ['', '', 'of'], ['', '', 'a'], ['', '', 'boat.']]",1.3,"Crayfish, Minnows, Dragonfly nymphs required the use of a boat.","Crayfish, Minnows, Dragonfly nymphs.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0012_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_WOODLAND_FISHc_0012_2.jpeg,
59969800,"[['Collection', 'Collection', 'COLLECTION'], ['preserved', 'preserved.', 'PERSERVED']]",1.5,Collection preserved,Collection preserved.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_KENT_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_KENT_FISHc_0001_2.jpeg,
59969819,"[['No', '500', 'No'], ['', 'feet', ''], ['', 'west', ''], ['fish', 'of', 'fish'], ['', 'the', ''], ['', 'big', ''], ['taken.', 'island.', 'taken.']]",1.428571429,No feet west fish the big taken.,No fish taken.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_ORCHARD_FISHc_0005_2.jpeg,
59969853,"[['1:50'], ['-'], ['2:20'], ['p.m.']]",1,1:50 - 2:20 p.m.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OAKLAND_WHITE_FISHc_0003_2.jpeg,
59969884,"[['1', '1'], ['N.', 'N.'], ['Pike', 'Pike'], ['released', 'released'], ['alive,', 'alive,'], ['1', '1'], ['partially', 'partially'], ['eaten', 'eaten'], ['bluegill', 'Bluegill.']]",1.888888889,"1 N. Pike released alive, 1 partially eaten bluegill","1 N. Pike released alive, 1 partially eaten Bluegill",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0018_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OCEANA_CAMPBELL_FISHc_0018_2.jpg,
59969904,"[['All', 'All', 'ALL'], ['fish', 'fish', 'FISH'], ['discarded', 'discarded.', 'DISCARDED']]",1.666666667,All fish discarded,All fish discarded,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_AMBROSE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_AMBROSE_FISHc_0001_2.jpeg,
59969906,"[['No', 'No'], ['fish.', 'fish']]",1.5,No fish.,No Fish,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_CEDAR_FISHc_0002_2.jpeg,
59969952,"[['Heavy', '', 'Heavy'], ['perch', '', 'perch'], ['catch', '', 'eaten'], ['at', '', 'at'], ['this', '', 'this'], ['station', '', 'station'], ['is', '', 'is'], ['as', '', 'as'], ['result', '', 'result'], ['of', '', 'of'], ['the', '', 'the'], ['use', '', 'use'], ['of', '', 'of'], ['125', ""250'"", ""125'""], ['feet', '', ''], ['of', '', 'of'], ['3/4', '', '3/4""'], ['inch', '', ''], ['mesh', '', 'mesh'], ['gill', '', 'gill'], ['net.', '', 'net.'], ['This', '', 'This'], ['is', '', 'is'], ['the', '', 'the'], ['only', '', 'only'], ['station', '', 'station'], ['at', '', 'at'], ['which', '', 'which'], ['this', '', 'this'], ['net', '', 'net'], ['was', '', 'was'], ['used.', '', 'used.']]",1.84375,Heavy perch catch at this station is as result of the use of 125 feet of 3/4 inch mesh gill net. This is the only station at which this net was used.,Heavy perch catch at this station is as result of the use of 125' of 3/4'' mesh gill net. This is the only station at which this net was used.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0018_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0018_2.jpeg,
59969954,"[['Overnight', 'Overnight', 'overnight'], ['set', 'set', 'set'], ['4:00', '4:00', '4:00p.m.'], ['p.m.', '', ''], ['-', '', '-'], ['8:30', 'PM-8:30', '8:30a.m.'], ['a.m.', 'AM.', '']]",1.714285714,Overnight set 4:00 p.m. - 8:30 a.m.,Overnight set 4:00 p.m. - 8:30 a.m.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_DEVOE_FISHc_0010_2.jpeg,
59969982,"[['Many', 'Many'], ['small', 'small'], ['minnows', 'minnows.']]",1.666666667,Many small minnows,Many small minnows,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OGEMAW_GREBET23NR34ES1712_FISHc_0009_2.jpeg,
59970047,"[['Many', 'Many', 'MANY'], ['sticklebacks', 'sticklebacks', 'STICKLEBACKS'], ['and', 'and', 'AND'], ['some', 'some', 'SOME'], ['crappies', 'crappies', 'CRAPPIES'], ['discarded;', 'discarded;', 'WERE'], ['others', 'others', 'DISCARDED:'], ['preserved', 'preserved.', 'OTHERS'], ['', '', 'PRESERVED']]",1.777777778,Many sticklebacks and some crappies discarded; others preserved PRESERVED,Many sticklebacks and some crappies discarded; others preserved.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0015_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0015_2.jpg,
59970050,"[['', 'Very', 'Very'], ['Poor', 'poor', 'poor'], ['', 'seining', 'seining'], ['condition', 'conditions;', 'conditions;'], ['', 'many', 'many'], ['', 'snags', 'snage']]",1.833333333,Very poor seining conditions; many snags,Very poor seining conditions; many snags,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0018_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_BONDSFALLSRESER_FISHc_0018_2.jpg,
59970081,[['blank']],1,blank,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0027_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0027_2.jpg,
59970117,"[['Appr.'], ['T.B.'], ['Durling,'], ['Dist.'], ['Fish.'], ['Supv.']]",1,"Appr. T.B. Durling, Dist. Fish. Supv.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_LILYPD_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_LILYPD_FISHc_0001_2.jpg,
59970192,[['mone']],1,mone,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0021_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0021_2.jpg,
59970306,"[['No'], ['natural'], ['reproduction'], ['of'], ['walleyes'], ['but'], ['survival'], ['of'], ['stocked'], ['walleyes'], ['very'], ['good.'], ['Northern'], ['pike'], ['population'], ['seems'], ['to'], ['be'], ['down.'], ['Bluegills'], ['small'], ['but'], ['chunky.'], ['Not'], ['many'], ['fish'], ['collected'], ['in'], ['the'], ['survey.'], ['Recommend'], ['night'], ['electrofishing'], ['survey'], ['to'], ['complement'], ['the'], ['netting'], ['survey'], ['and'], ['also'], ['to'], ['better'], ['assess'], ['the'], ['largemouth'], ['bass'], ['population.'], ['Lake'], ['may'], ['be'], ['good'], ['prospect'], ['for'], ['stocking'], ['walleye'], ['fingerlings.'], ['See'], ['below'], ['for'], ['further'], ['remarks.'], ['Gillnets'], ['removed'], ['after'], ['one'], ['night.']]",1,No natural reproduction of walleyes but survival of stocked walleyes very good. Northern pike population seems to be down. Bluegills small but chunky. Not many fish collected in the survey. Recommend night electrofishing survey to complement the netting survey and also to better assess the largemouth bass population. Lake may be good prospect for stocking walleye fingerlings. See below for further remarks. Gillnets removed after one night.,"No natural reproduction of walleyes but survival and growth of stocked walleyes very good. Northern pike population seems to be down. Bluegills small but chunky. Not many fish collected in the survey. Recommend night electrofishing survey to complement the netting survey and also to better assess the largemouth bass population. Lake may be good prospect for stocking walleye fingerlings. See below for further remarks. Gillnets removed after one night. 
Mean growth index of all panfish and largemouth bass below state average. Growth of northern pike appears good. Mean growth index of Age V & VI walleyes is 1.6 inches above state average.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_ROSE_FISHc_0018_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_ROSE_FISHc_0018_2.jpg,
59970350,"[['Set'], ['1:30'], ['p.m.;'], ['Lift'], ['10:00'], ['a.m.']]",1,Set 1:30 p.m.; Lift 10:00 a.m.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0013_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0013_2.jpg,
61361035,"[['10:00'], ['a.m.'], ['to'], ['2:15'], ['p.m.']]",1,10:00 a.m. to 2:15 p.m.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COLBY_FISHc_0001_2.jpeg,
61361081,"[['No', 'No'], ['fish', 'fish'], ['taken', 'taken.']]",1.666666667,No fish taken,No fish taken.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0023_2.jpeg,
61361294,"[['1'], ['yellow'], ['bullhead'], ['partly'], ['eaten.']]",1,1 yellow bullhead partly eaten.,1 Yellow Bullhead Partly eaten.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0010_2.jpeg,
61361317,"[['1'], ['Yellow'], ['Perch'], ['Partly'], ['eaten']]",1,1 Yellow Perch Partly eaten,1 Yellow Perch Partly eaten,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0025_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0025_2.jpeg,
61361318,"[['1'], ['Bullhead'], ['partly'], ['eaten']]",1,1 Bullhead partly eaten,1 Bullhead partly eaten,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0024_2.jpeg,
61361319,"[['No', 'No', 'NO'], ['fish', 'fish', 'FISH'], ['taken.', 'taken', 'TAKEN']]",1.666666667,No fish taken.,No fish taken.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0026_2.jpeg,
61361350,"[['2', '', '2'], ['Bluegills', 'Bluegills', 'Bluegills'], ['(3.9', '', '(3.9'], ['-', '', '-'], ['4.6"")', '(3.9-4.6"")', '4.6"")'], ['in', 'in', 'in'], ['3/4""', '3/4""', '3/4""'], ['mesh;', 'mesh;', 'mesh'], ['1', '1', ''], ['Largemouth', 'largemouth', ''], ['Bass', 'bass', ''], ['(9.7"")', '(9.7"")', ''], ['in', 'in', ''], ['1""', '1""', ''], ['mesh;', 'mesh;', ''], ['2', '2', ''], ['largemouth', 'largemouth', ''], ['Bass', 'bass', ''], ['(11.0', '(11.0-11.6""', ''], ['-', '', ''], ['11.6"")', '', ''], ['in', 'in', ''], ['1', '1', ''], ['1.4""', '1/4""', ''], ['mesh.', 'mesh/', '']]",1.8,"2 Bluegills (3.9 - 4.6"") in 3/4"" mesh; 1 Largemouth Bass (9.7"") in 1"" mesh; 2 largemouth Bass (11.0 - 11.6"") in 1 1.4"" mesh.","2 Bluegills (3.9 - 4.6"") in 3/4"" mesh; 1 Largemouth Bass (9.7"") in 1"" mesh; 2 Largemouth Bass (11.0 - 11.6"") in 1 1/4"" mesh.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WINFIELD_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WINFIELD_FISHc_0008_2.jpeg,
61361403,"[['All', 'All'], ['ciscoes', 'ciscoes'], ['were', 'were'], ['adult', 'adult'], ['and', 'and'], ['all', 'all'], ['females', 'females'], ['were', 'were'], ['adult', 'adult'], ['and', 'and'], ['ripe,', 'ripe,'], ['unless', 'unless'], ['noted', 'noted'], ['otherwise', 'otherwise'], ['on', 'on'], ['scale', 'scale'], ['samples.', 'samples.'], ['The', 'The'], ['ciscoes', 'ciscoes'], ['were', 'were'], ['heavily', 'heavily'], ['parasitized', 'parasitized'], ['by', 'by'], ['larvae', 'larvae'], ['tapeworms', 'tapeworms'], ['in', 'in'], ['flesh.', 'flesh.'], ['Nets', 'Nets'], ['set', 'set'], ['at', 'at'], ['7', '7'], ['pm,', 'pm'], ['examined', 'examined'], ['and', 'and'], ['46', '46'], ['ciscoes', 'ciscoes'], ['removed', 'removed'], ['at', 'at'], ['8', '8'], ['pm,', 'pm,'], ['these', 'these'], ['46', '46'], ['fish', 'fish'], ['were', 'were'], ['scale', 'scale'], ['sampled', 'sampled'], ['and', 'and'], ['then', 'then'], ['preserved.', 'preserved.'], ['(Tag', '(Tag'], ['.', ''], ['Numbers', 'Numbers'], ['20-65', '20-65'], ['inclusive).', 'inclusive).'], ['At', 'At'], ['11', '11'], ['pm,', 'pm,'], ['40', '40'], ['ciscoes', 'ciscoes'], ['removed,', 'removed,'], ['these', 'these'], ['', 'scale'], ['', 'sampled'], ['', 'but'], ['', 'not'], ['', 'preserved,'], ['', 'at'], ['', '10'], ['', 'am'], ['', 'took'], ['', '31'], ['', 'ciscoes'], ['', 'and'], ['', '1'], ['', 'northern'], ['', 'pike'], ['', 'all'], ['scale', 'scale'], ['sampled', 'sampled'], ['but', 'but'], ['not', 'not'], ['preserved.', 'preserved.']]",1.780487805,"All ciscoes were adult and all females were adult and ripe, unless noted otherwise on scale samples. The ciscoes were heavily parasitized by larvae tapeworms in flesh. Nets set at 7 pm, examined and 46 ciscoes removed at 8 pm, these 46 fish were scale sampled and then preserved. (Tag . Numbers 20-65 inclusive). At 11 pm, 40 ciscoes removed, these scale sampled but not preserved, at 10 am took 31 ciscoes and 1 northern pike all scale sampled but not preserved.","All ciscoes were adult and all females were adult and ripe, unless noted otherwise on scale samples. The ciscoes were heavily parasitized by larvae tapeworms in flesh. Nets set at 7 pm, examined and 46 ciscoes removed at 8 pm, these 46 fish were scale sampled and then preserved. (Tag . Numbers 20-65 inclusive). At 11 pm, 40 ciscoes removed, these scale sampled but not preserved, at 10 am took 31 ciscoes and 1 northern pike all scale sampled but not preserved.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_BLIND_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_BLIND_FISHc_0007_2.jpeg,
61361419,[['seine']],1,seine,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_BRUIN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_BRUIN_FISHc_0004_2.jpeg,
61361463,"[['14X'], ['-'], ['5'], ['sets;'], ['15X'], ['-'], ['3'], ['sets;'], ['16X'], ['2'], ['sets']]",1,14X - 5 sets; 15X - 3 sets; 16X 2 sets,14X - 5 sets; 15X - 3 sets; 16X 2 sets,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_2.jpeg,
61361616,"[['Abundant', 'ABUNDANT', 'Abundant'], ['take', 'TAKE', 'take'], ['of', 'OF', 'of'], ['bluegills', 'BLUEGILLS', 'bluegill']]",1.75,Abundant take of bluegills,ABUNDANT TAKE OF BLUEGILLS,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_SUGARLOAF_FISHc_0010_2.jpeg,
