subject_id,gear_used_kind,gear_used_mesh,gear_used_length,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_effort,gear_effort_units,front,back,comments
58751366,5 nylon gill nets,4 exp & 1 - 1.5 inches bar,125feet feet,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_OnThree_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_OnThree_FISHc_030.jpg,
58751414,3 - 125feet gill nets,"2 exp., 1-1inches bar",NA,gill,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_026.jpg,
58751414,3 - 125feet gill nets,"2 exp., 1-1inches bar",NA,gill,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_026.jpg,
58751416,3 - nylon gills,"2 exp., 1-1inches - 1in bar",125feet,gill,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_030.jpg,
58751416,3 - nylon gills,"2 exp., 1-1inches - 1in bar",125feet,gill,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Portage_FISHc_030.jpg,
58751482,seine,0.25inches inch bar,30 feet,seine,seine,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Stonington_FISHc_025.jpg,
58751488,2 nylon gill nets,1 exp. 1.5inches inch bar,125feet feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_004.jpg,
58751488,2 nylon gill nets,1 exp. 1.5inches inch bar,125feet feet,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_004.jpg,
58751489,2 nylon gill nets,1 exp. 1.5inches bar,125feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_006.jpg,
58751489,2 nylon gill nets,1 exp. 1.5inches bar,125feet,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_006.jpg,
58751490,2 nylon gill nets,1 exp. 1.5inches inch bar,125feet feet,gill,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_002.jpg,
58751490,2 nylon gill nets,1 exp. 1.5inches inch bar,125feet feet,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Houghton_Suddens_FISHc_002.jpg,
58751515,230 volt ac shocking barge,NA,NA,shock,barge,NA,,,2,hours,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_034.jpg,
58751516,"4 trap nets, 2 exp. gills",NA,gills - 125feet x x 2,gill,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_020.jpg,
58751516,"4 trap nets, 2 exp. gills",NA,gills - 125feet x x 2,trap,trap,4,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_020.jpg,
58751518,3 fyke and 1 trap net,NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_046.jpg,
58751518,3 fyke and 1 trap net,NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_046.jpg,
58751535,3 fyke and 2 trap nets,NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_092.jpg,
58751535,3 fyke and 2 trap nets,NA,NA,trap,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_092.jpg,
58751537,"1 fyke, 1 trap",NA,2 nights,fyke,fyke,1,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_050.jpg,
58751537,"1 fyke, 1 trap",NA,2 nights,trap,trap,1,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_050.jpg,
58751540,exp gill net,0.75 - 2inches bar,125 feet,gill,exp,1,0.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_060.jpg,
58751541,exp gill,0.75-2inches - 2inches bar.,125 feet,gill,exp,1,0.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_070.jpg,
58751544,seines,common. 3/8inches inches,"10 feet, 125 feet, bag",seine,bag,1,0.375,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_076.jpg,
58751544,seines,common. 3/8inches inches,"10 feet, 125 feet, bag",seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_076.jpg,
58751616,trap nets - fyke nets,2inches in pot,NA,fyke,fyke,2,,2,inches in pot,,48,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_016.jpg,
58751616,trap nets - fyke nets,2inches in pot,NA,trap,trap,2,,,,,48,hours,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Long_FISHc_016.jpg,
58751641,"3 gill nets, 1 trap net",experimental,"125 each gill, 150 trap",gill,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_026.jpg,
58751641,"3 gill nets, 1 trap net",experimental,"125 each gill, 150 trap",trap,trap,1,,,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Bass_FISHc_026.jpg,
58751651,"3 trap nets (4feet) 3 fyke nets, 3 gill nets",experimental,125feet,gill,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_019.jpg,
58751651,"3 trap nets (4feet) 3 fyke nets, 3 gill nets",experimental,125feet,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_019.jpg,
58751651,"3 trap nets (4feet) 3 fyke nets, 3 gill nets",experimental,125feet,trap,trap,3,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_019.jpg,
58751679,"5 experimental gill nets, frame (mod, fyke) (2), trap (l)",5 sizes 1inches - 1inches,gill 125feet; frame 4x5w 100feet load 100feet,gill,experimental,5,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_085.jpg,
58751679,"5 experimental gill nets, frame (mod, fyke) (2), trap (l)",5 sizes 1inches - 1inches,gill 125feet; frame 4x5w 100feet load 100feet,fyke,fyke,2,,,100,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_085.jpg,
58751679,"5 experimental gill nets, frame (mod, fyke) (2), trap (l)",5 sizes 1inches - 1inches,gill 125feet; frame 4x5w 100feet load 100feet,trap,trap,1,,,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_085.jpg,
58751681,"4 exp. gill nets, 1 trap, 2 fykes",gills - exp.,125feet (gills),gill,exp,4,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_020.jpg,
58751681,"4 exp. gill nets, 1 trap, 2 fykes",gills - exp.,125feet (gills),fyke,fykes,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_020.jpg,
58751681,"4 exp. gill nets, 1 trap, 2 fykes",gills - exp.,125feet (gills),trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Buck_FISHc_020.jpg,
58751689,1 - 4x6 foot  trapnet,1-inch bar,150 feet lead,trap,trapnet,1,1,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_032.jpg,
58751693,gill nets,exper. and 0.75inches inch bar,3 at 125feet feet each,gill,exper,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_040.jpg,
58751693,gill nets,exper. and 0.75inches inch bar,3 at 125feet feet each,gill,bar,1,0.75,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_040.jpg,
58751703,"9 trap nets, 3 exp. gill, 1- - 1-500feet gill",exp. and 5 5-0.5inches.5inches inches,125feet and 500feet,gill,exp,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_070.jpg,
58751703,"9 trap nets, 3 exp. gill, 1- - 1-500feet gill",exp. and 5 5-0.5inches.5inches inches,125feet and 500feet,gill,gill,1,5.5,inches,500,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_070.jpg,
58751703,"9 trap nets, 3 exp. gill, 1- - 1-500feet gill",exp. and 5 5-0.5inches.5inches inches,125feet and 500feet,trap,trap,9,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_070.jpg,
58751704,3 gill gillnets,experimental 0.75 to 2inches bar,125 feet each,gill,experimental,3,0.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_074.jpg,
58751719,"4 - gill nets, linen","2 exp., 2-1 bar",125feet each,gill,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_102.jpg,
58751719,"4 - gill nets, linen","2 exp., 2-1 bar",125feet each,gill,bar,2,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_101.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Chicagon_FISHc_102.jpg,
58751726,4 gill nets,"3 experimental, 1 - 1.5 inch bar",125feet each,gill,experimental,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Curry_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Curry_FISHc_011.jpg,
58751726,4 gill nets,"3 experimental, 1 - 1.5 inch bar",125feet each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Curry_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Curry_FISHc_011.jpg,
58751735,"1 trap, 3 gill nets",exp.,125feet,gill,exp,3,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_037.jpg,
58751735,"1 trap, 3 gill nets",exp.,125feet,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Dawson_FISHc_037.jpg,
58751738,3 gill gillnets,1 - 1.5 inch bar mesh 2 experimental,125feet feet each,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_029.jpg,
58751738,3 gill gillnets,1 - 1.5 inch bar mesh 2 experimental,125feet feet each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_029.jpg,
58751748,3 gill nets,1-1.5feetfeet 1.5inches bar 2 experimental,125feet feet each,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_049.jpg,
58751748,3 gill nets,1-1.5feetfeet 1.5inches bar 2 experimental,125feet feet each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deadmans_FISHc_049.jpg,
58751752,gill net,"3 experimental, one 0.75inches feet bar",500 feet,gill,experimental,3,,,500,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_36-849_1949_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_36-849_1949_FISHc_001_02.jpg,
58751752,gill net,"3 experimental, one 0.75inches feet bar",500 feet,gill,bar,1,0.75,inches,500,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_36-849_1949_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_36-849_1949_FISHc_001_02.jpg,
58751757,gill net,3 experimental one 0.75inches bar,500 feet,gill,experimental,3,,,500,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_023.jpg,
58751757,gill net,3 experimental one 0.75inches bar,500 feet,gill,bar,1,0.75,inches,500,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_023.jpg,
58751759,3 gillnets nets.,2 experimental 1 - 1.5-inch bar,125feet each,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_045.jpg,
58751759,3 gillnets nets.,2 experimental 1 - 1.5-inch bar,125feet each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_045.jpg,
58751760,3 gill nets,1-1 - 1.5inches bar 2 experimental,125feet each,gill,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_043.jpg,
58751760,3 gill nets,1-1 - 1.5inches bar 2 experimental,125feet each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Deer_FISHc_043.jpg,
58751789,two 4x6feet trapnets,1-inch bar,150feet leads,trap,trapnets,2,1,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Emily_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Emily_FISHc_017.jpg,
58751790,"1 trap net, 3 fyke nets",NA,NA,fyke,fyke,3,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_019.jpg,
58751790,"1 trap net, 3 fyke nets",NA,NA,trap,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Erickson_FISHc_019.jpg,
58751815,"2 fyke, 2 gill, 2 trap",variable,125feet feet,gill,gill,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_021.jpg,
58751815,"2 fyke, 2 gill, 2 trap",variable,125feet feet,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_021.jpg,
58751815,"2 fyke, 2 gill, 2 trap",variable,125feet feet,trap,trap,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_021.jpg,
58751818,2 gill nets,1 - 1.5 bar 1 - experimental,125feet foot each,gill,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_031.jpg,
58751818,2 gill nets,1 - 1.5 bar 1 - experimental,125feet foot each,gill,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fire_FISHc_031.jpg,
58751825,4 gill; 2 fyke; 2 trap nets,experimental,125feet,gill,experimental,4,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fortune1st_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fortune1st_FISHc_012.jpg,
58751825,4 gill; 2 fyke; 2 trap nets,experimental,125feet,fyke,fyke,2,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fortune1st_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Fortune1st_FISHc_012.jpg,
