subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_set,gear_set_units,front,back,comments
59966694,bag and common sense seines,125 - 20 feet,.25inches bag and common. s.,seine,bag,1,0.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_010.jpg,
59966694,bag and common sense seines,125 - 20 feet,.25inches bag and common. s.,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_BonnieCastle_FISHc_010.jpg,
59966695,bag and common sense seines,125 feet and 20 feet,.25inches in bag & common.,seine,bag,1,0.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_009.jpg,
59966695,bag and common sense seines,125 feet and 20 feet,.25inches in bag & common.,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Dustin_FISHc_009.jpg,
59966730,common sense seine and bag seine,20 feet common. and 30 feet bag,NA,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_042.jpg,
59966730,common sense seine and bag seine,20 feet common. and 30 feet bag,NA,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Gourdneck_FISHc_042.jpg,
59966752,"common sense seine, bag seine",10feet - 30feet,NA,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_062.jpg,
59966752,"common sense seine, bag seine",10feet - 30feet,NA,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_062.jpg,
59966753,"common sense seine, bag seine",10feet - 30feet,NA,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_064.jpg,
59966753,"common sense seine, bag seine",10feet - 30feet,NA,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_064.jpg,
59966772,bag and common sense seines,125 feet and 20 feet,.25inches in bag & common. sense,seine,bag,1,0.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Twins_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Twins_FISHc_016.jpg,
59966772,bag and common sense seines,125 feet and 20 feet,.25inches in bag & common. sense,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Twins_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Twins_FISHc_016.jpg,
59966776,common sense seine; bag seine,20feet feet common.s. & 30feet feet bag,.25 inch in bag,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_West_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_West_FISHc_049.jpg,
59966776,common sense seine; bag seine,20feet feet common.s. & 30feet feet bag,.25 inch in bag,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_West_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_West_FISHc_049.jpg,
59966832,2 experimental gill and one 2inches inch bar mesh,125 feet each,NA,gillnet,experimental,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_Lime_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_Lime_FISHc_037.jpg,
59966832,2 experimental gill and one 2inches inch bar mesh,125 feet each,NA,gillnet,bar,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_Lime_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Leelanau_Lime_FISHc_037.jpg,
59966934,"trap, fyke and gill nets",NA,NA,gillnet,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_038.jpg,
59966934,"trap, fyke and gill nets",NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_038.jpg,
59966934,"trap, fyke and gill nets",NA,NA,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Chemung_FISHc_038.jpg,
59966954,common sense seine - gill net - hook and line,"seine 10feet, feet, gill net 125feet feet",seine .25 inches gill net graded,seine,common,1,0.25,inches,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_012.jpg,
59966954,common sense seine - gill net - hook and line,"seine 10feet, feet, gill net 125feet feet",seine .25 inches gill net graded,gillnet,gill,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_012.jpg,
59966954,common sense seine - gill net - hook and line,"seine 10feet, feet, gill net 125feet feet",seine .25 inches gill net graded,rod,hook,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Gallagher_FISHc_012.jpg,
59966957,3 gill nets,375 feet,"125feet 1inches bar mesh, 125 feet experimental mesh, 125 feet 0.75 inch bar mesh.",gillnet,experimental,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_008.jpg,
59966957,3 gill nets,375 feet,"125feet 1inches bar mesh, 125 feet experimental mesh, 125 feet 0.75 inch bar mesh.",gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_008.jpg,
59966957,3 gill nets,375 feet,"125feet 1inches bar mesh, 125 feet experimental mesh, 125 feet 0.75 inch bar mesh.",gillnet,bar,1,0.75,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_HalfMoon_FISHc_008.jpg,
59967005,common and tied bag seine,10 feet & 100 feet,1/6inches & .25inches,seine,bag,1,0.25,inches,100,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_153.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_154.jpg,
59967005,common and tied bag seine,10 feet & 100 feet,1/6inches & .25inches,seine,common,1,0.167,inches,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_153.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_154.jpg,
59967115,"trap, fyke and gill nets",NA,NA,gillnet,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_026.jpg,
59967115,"trap, fyke and gill nets",NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_026.jpg,
59967115,"trap, fyke and gill nets",NA,NA,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Woodland_FISHc_026.jpg,
59967118,hook and line and gill net,gill net 125 feet,graded,gillnet,gill,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_021.jpg,
59967118,hook and line and gill net,gill net 125 feet,graded,rod,hook,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_021.jpg,
59967209,gill nets,375 feet,2 exp. and 1inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bodi_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bodi_FISHc_029.jpg,
59967209,gill nets,375 feet,2 exp. and 1inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bodi_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Bodi_FISHc_029.jpg,
59967241,gill net,250,"1 exp., & 1 1-1inches bar",gillnet,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_021.jpg,
59967241,gill net,250,"1 exp., & 1 1-1inches bar",gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ChrisBrown_FISHc_021.jpg,
59967248,bag seine & common sense,50feet - 15feet,NA,seine,bag,1,,,50,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_042.jpg,
59967248,bag seine & common sense,50feet - 15feet,NA,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Culhane_FISHc_042.jpg,
59967264,20 feet bag seine; 6 feet common sense,NA,1/8inches; .25inches,seine,bag,1,0.125,inches,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_069.jpg,
59967264,20 feet bag seine; 6 feet common sense,NA,1/8inches; .25inches,seine,common,1,0.25,inches,6,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Holland_FISHc_069.jpg,
59967271,1 fyke and 1 trap net,NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Kak's_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Kak's_FISHc_024.jpg,
59967271,1 fyke and 1 trap net,NA,NA,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Kak's_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Kak's_FISHc_024.jpg,
59967293,4feet trap nets and 4feet fyke nets,NA,NA,fyke net,fyke,unknown,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_058.jpg,
59967293,4feet trap nets and 4feet fyke nets,NA,NA,trap net,trap,unknown,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_058.jpg,
59967374,"trap, fyke, gill",NA,NA,gillnet,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_273.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_274.jpg,
59967374,"trap, fyke, gill",NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_273.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_274.jpg,
59967374,"trap, fyke, gill",NA,NA,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_273.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_274.jpg,
59967385,gill nets and angling,375 feet,2 exp. and 1 - 2,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_035.jpg,
59967385,gill nets and angling,375 feet,2 exp. and 1 - 2,gillnet,gill,1,2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_035.jpg,
59967385,gill nets and angling,375 feet,2 exp. and 1 - 2,rod,angling,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Musgrave_FISHc_035.jpg,
59967446,speargun o & 3 gill nets,275feet feet,0.75 inches and 1 inches and exp,gillnet,exp,3,.75-1,inches,275,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_056.jpg,
59967446,speargun o & 3 gill nets,275feet feet,0.75 inches and 1 inches and exp,spear,speargun,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_056.jpg,
59967450,speargun & and 3 gill nets,275feet,".75feet, & 1inches and experimental",gillnet,experimental,3,.75-1,inches,275,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_064.jpg,
59967450,speargun & and 3 gill nets,275feet,".75feet, & 1inches and experimental",spear,speargun,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_064.jpg,
59967460,bag and common sense seine,"30feet & 20feet, resp.",NA,seine,bag,1,,,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_089.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_090.jpg,
59967460,bag and common sense seine,"30feet & 20feet, resp.",NA,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_089.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pratt_FISHc_090.jpg,
59967479,gill net,375 feet,2 exp. and 1inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_027.jpg,
59967479,gill net,375 feet,2 exp. and 1inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Syphon_FISHc_027.jpg,
59967483,"1 fyke, 1 trap & 2 gill nets",125feet,exp,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_051.jpg,
59967483,"1 fyke, 1 trap & 2 gill nets",125feet,exp,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_051.jpg,
59967483,"1 fyke, 1 trap & 2 gill nets",125feet,exp,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Twins_FISHc_051.jpg,
59967507,"trap, fyke, gill nets","8 t, 5 f, 1500feet g",lifeeted,gillnet,gill,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_207.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_208.jpg,
59967507,"trap, fyke, gill nets","8 t, 5 f, 1500feet g",lifeeted,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_207.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_208.jpg,
59967507,"trap, fyke, gill nets","8 t, 5 f, 1500feet g",lifeeted,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_207.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_Brevort_FISHc_208.jpg,
59967574,seine & 5 gill nets.,"g.n., 5feet x x 50feet feet",1.5 inches,seine,seine,1,1.5,inches,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_222.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_223.jpg,
59967574,seine & 5 gill nets.,"g.n., 5feet x x 50feet feet",1.5 inches,gillnet,gill,5,1.5,inches,50,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_222.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_223.jpg,
59967664,bag and common sense seine,30feet and 10feet,.25inches & common.,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_088.jpg,
59967664,bag and common sense seine,30feet and 10feet,.25inches & common.,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_088.jpg,
59967684,bag & common sense seines,30feet feet and 10feet feet,.25inches inch in bag & common.,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_125.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_126.jpg,
59967684,bag & common sense seines,30feet feet and 10feet feet,.25inches inch in bag & common.,seine,common,1,,,10,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_125.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_126.jpg,
59967693,3 exp. gill nets (1 night) 1 trap & fyke (2 nights),NA,NA,gillnet,exp,3,,,,,1,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_017.jpg,
59967693,3 exp. gill nets (1 night) 1 trap & fyke (2 nights),NA,NA,fyke net,fyke,1,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_017.jpg,
59967693,3 exp. gill nets (1 night) 1 trap & fyke (2 nights),NA,NA,trap net,trap,1,,,,,2,nights,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Anderson_FISHc_017.jpg,
